R,M,B,4s,6s,SR,sumpts_r,sumpts_4,sumpts_6,sumpts_50,sumpts_100,sumpts_sr,total
14,27,18,1,0,77.77,7,0.5,0,0,0,0,7.5
14,19,13,1,0,107.69,7,0.5,0,0,0,0,7.5
14,28,15,1,0,93.33,7,0.5,0,0,0,0,7.5
14,14,12,1,0,116.66,7,0.5,0,0,0,0,7.5
14,17,13,1,0,107.69,7,0.5,0,0,0,0,7.5
16,33,23,1,0,69.56,8,0.5,0,0,0,-1,7.5
14,23,20,1,0,70,7,0.5,0,0,0,0,7.5
14,23,17,1,0,82.35,7,0.5,0,0,0,0,7.5
14,17,11,1,0,127.27,7,0.5,0,0,0,0,7.5
14,39,19,1,0,73.68,7,0.5,0,0,0,0,7.5
14,35,18,1,0,77.77,7,0.5,0,0,0,0,7.5
14,30,14,1,0,100,7,0.5,0,0,0,0,7.5
14,18,13,1,0,107.69,7,0.5,0,0,0,0,7.5
14,25,16,1,0,87.5,7,0.5,0,0,0,0,7.5
14,24,12,1,0,116.66,7,0.5,0,0,0,0,7.5
16,28,26,1,0,61.53,8,0.5,0,0,0,-1,7.5
14,24,17,1,0,82.35,7,0.5,0,0,0,0,7.5
14,43,18,1,0,77.77,7,0.5,0,0,0,0,7.5
14,20,14,1,0,100,7,0.5,0,0,0,0,7.5
14,27,18,1,0,77.77,7,0.5,0,0,0,0,7.5
14,24,15,1,0,93.33,7,0.5,0,0,0,0,7.5
14,10,8,1,0,175,7,0.5,0,0,0,0,7.5
13,19,10,1,0,130,6.5,0.5,0,0,0,0,7
13,18,17,1,0,76.47,6.5,0.5,0,0,0,0,7
13,12,13,1,0,100,6.5,0.5,0,0,0,0,7
13,22,11,1,0,118.18,6.5,0.5,0,0,0,0,7
15,31,22,1,0,68.18,7.5,0.5,0,0,0,-1,7
13,35,18,1,0,72.22,6.5,0.5,0,0,0,0,7
13,14,11,1,0,118.18,6.5,0.5,0,0,0,0,7
13,18,13,1,0,100,6.5,0.5,0,0,0,0,7
13,23,14,1,0,92.85,6.5,0.5,0,0,0,0,7
13,9,9,1,0,144.44,6.5,0.5,0,0,0,0,7
13,19,12,1,0,108.33,6.5,0.5,0,0,0,0,7
13,23,12,1,0,108.33,6.5,0.5,0,0,0,0,7
13,23,17,1,0,76.47,6.5,0.5,0,0,0,0,7
13,14,8,1,0,162.5,6.5,0.5,0,0,0,0,7
13,13,13,1,0,100,6.5,0.5,0,0,0,0,7
13,27,14,1,0,92.85,6.5,0.5,0,0,0,0,7
13,12,7,1,0,185.71,6.5,0.5,0,0,0,0,7
13,31,14,1,0,92.85,6.5,0.5,0,0,0,0,7
13,41,13,1,0,100,6.5,0.5,0,0,0,0,7
13,19,9,1,0,144.44,6.5,0.5,0,0,0,0,7
15,40,24,1,0,62.5,7.5,0.5,0,0,0,-1,7
13,22,12,1,0,108.33,6.5,0.5,0,0,0,0,7
15,37,25,1,0,60,7.5,0.5,0,0,0,-1,7
13,27,12,1,0,108.33,6.5,0.5,0,0,0,0,7
13,24,14,1,0,92.85,6.5,0.5,0,0,0,0,7
12,17,13,1,0,92.3,6,0.5,0,0,0,0,6.5
12,16,9,1,0,133.33,6,0.5,0,0,0,0,6.5
12,16,11,1,0,109.09,6,0.5,0,0,0,0,6.5
12,27,13,1,0,92.3,6,0.5,0,0,0,0,6.5
12,23,15,1,0,80,6,0.5,0,0,0,0,6.5
12,23,14,1,0,85.71,6,0.5,0,0,0,0,6.5
12,20,14,1,0,85.71,6,0.5,0,0,0,0,6.5
12,38,14,1,0,85.71,6,0.5,0,0,0,0,6.5
12,17,14,1,0,85.71,6,0.5,0,0,0,0,6.5
12,23,14,1,0,85.71,6,0.5,0,0,0,0,6.5
12,15,8,1,0,150,6,0.5,0,0,0,0,6.5
12,22,17,1,0,70.58,6,0.5,0,0,0,0,6.5
12,16,8,1,0,150,6,0.5,0,0,0,0,6.5
12,27,17,1,0,70.58,6,0.5,0,0,0,0,6.5
12,15,10,1,0,120,6,0.5,0,0,0,0,6.5
12,18,7,1,0,171.42,6,0.5,0,0,0,0,6.5
12,21,12,1,0,100,6,0.5,0,0,0,0,6.5
12,23,16,1,0,75,6,0.5,0,0,0,0,6.5
12,16,13,1,0,92.3,6,0.5,0,0,0,0,6.5
12,14,11,1,0,109.09,6,0.5,0,0,0,0,6.5
12,21,11,1,0,109.09,6,0.5,0,0,0,0,6.5
12,24,12,1,0,100,6,0.5,0,0,0,0,6.5
12,17,10,1,0,120,6,0.5,0,0,0,0,6.5
12,14,12,1,0,100,6,0.5,0,0,0,0,6.5
12,30,15,1,0,80,6,0.5,0,0,0,0,6.5
12,24,16,1,0,75,6,0.5,0,0,0,0,6.5
12,25,15,1,0,80,6,0.5,0,0,0,0,6.5
11,18,12,1,0,91.66,5.5,0.5,0,0,0,0,6
11,6,7,1,0,157.14,5.5,0.5,0,0,0,0,6
11,22,15,1,0,73.33,5.5,0.5,0,0,0,0,6
11,22,14,1,0,78.57,5.5,0.5,0,0,0,0,6
11,12,9,1,0,122.22,5.5,0.5,0,0,0,0,6
11,12,10,1,0,110,5.5,0.5,0,0,0,0,6
11,16,13,1,0,84.61,5.5,0.5,0,0,0,0,6
11,9,9,1,0,122.22,5.5,0.5,0,0,0,0,6
11,19,13,1,0,84.61,5.5,0.5,0,0,0,0,6
11,27,12,1,0,91.66,5.5,0.5,0,0,0,0,6
11,21,11,1,0,100,5.5,0.5,0,0,0,0,6
11,21,12,1,0,91.66,5.5,0.5,0,0,0,0,6
11,29,13,1,0,84.61,5.5,0.5,0,0,0,0,6
11,16,14,1,0,78.57,5.5,0.5,0,0,0,0,6
11,21,13,1,0,84.61,5.5,0.5,0,0,0,0,6
11,19,12,1,0,91.66,5.5,0.5,0,0,0,0,6
11,8,7,1,0,157.14,5.5,0.5,0,0,0,0,6
11,19,8,1,0,137.5,5.5,0.5,0,0,0,0,6
11,19,15,1,0,73.33,5.5,0.5,0,0,0,0,6
11,18,8,1,0,137.5,5.5,0.5,0,0,0,0,6
11,14,11,1,0,100,5.5,0.5,0,0,0,0,6
11,18,12,1,0,91.66,5.5,0.5,0,0,0,0,6
11,23,15,1,0,73.33,5.5,0.5,0,0,0,0,6
11,24,11,1,0,100,5.5,0.5,0,0,0,0,6
11,12,6,1,0,183.33,5.5,0.5,0,0,0,0,6
11,12,7,1,0,157.14,5.5,0.5,0,0,0,0,6
11,15,10,1,0,110,5.5,0.5,0,0,0,0,6
11,11,10,1,0,110,5.5,0.5,0,0,0,0,6
11,8,7,1,0,157.14,5.5,0.5,0,0,0,0,6
11,16,9,1,0,122.22,5.5,0.5,0,0,0,0,6
11,41,14,1,0,78.57,5.5,0.5,0,0,0,0,6
11,17,10,1,0,110,5.5,0.5,0,0,0,0,6
11,23,10,1,0,110,5.5,0.5,0,0,0,0,6
11,17,7,1,0,157.14,5.5,0.5,0,0,0,0,6
11,19,13,1,0,84.61,5.5,0.5,0,0,0,0,6
10,19,10,1,0,100,5,0.5,0,0,0,0,5.5
10,15,9,1,0,111.11,5,0.5,0,0,0,0,5.5
10,17,10,1,0,100,5,0.5,0,0,0,0,5.5
10,13,9,1,0,111.11,5,0.5,0,0,0,0,5.5
10,13,9,1,0,111.11,5,0.5,0,0,0,0,5.5
10,12,8,1,0,125,5,0.5,0,0,0,0,5.5
10,11,6,1,0,166.66,5,0.5,0,0,0,0,5.5
10,13,7,1,0,142.85,5,0.5,0,0,0,0,5.5
10,15,5,1,0,200,5,0.5,0,0,0,0,5.5
10,12,7,1,0,142.85,5,0.5,0,0,0,0,5.5
10,12,12,1,0,83.33,5,0.5,0,0,0,0,5.5
10,12,11,1,0,90.9,5,0.5,0,0,0,0,5.5
10,23,12,1,0,83.33,5,0.5,0,0,0,0,5.5
10,10,8,1,0,125,5,0.5,0,0,0,0,5.5
10,35,12,1,0,83.33,5,0.5,0,0,0,0,5.5
10,13,11,1,0,90.9,5,0.5,0,0,0,0,5.5
10,23,12,1,0,83.33,5,0.5,0,0,0,0,5.5
10,9,9,1,0,111.11,5,0.5,0,0,0,0,5.5
10,13,14,1,0,71.42,5,0.5,0,0,0,0,5.5
10,21,11,1,0,90.9,5,0.5,0,0,0,0,5.5
10,20,10,1,0,100,5,0.5,0,0,0,0,5.5
10,16,10,1,0,100,5,0.5,0,0,0,0,5.5
10,18,12,1,0,83.33,5,0.5,0,0,0,0,5.5
10,10,10,1,0,100,5,0.5,0,0,0,0,5.5
10,18,9,1,0,111.11,5,0.5,0,0,0,0,5.5
10,17,8,1,0,125,5,0.5,0,0,0,0,5.5
10,20,10,1,0,100,5,0.5,0,0,0,0,5.5
10,20,9,1,0,111.11,5,0.5,0,0,0,0,5.5
10,13,9,1,0,111.11,5,0.5,0,0,0,0,5.5
10,12,8,1,0,125,5,0.5,0,0,0,0,5.5
10,13,9,1,0,111.11,5,0.5,0,0,0,0,5.5
10,16,11,1,0,90.9,5,0.5,0,0,0,0,5.5
10,9,8,1,0,125,5,0.5,0,0,0,0,5.5
10,14,9,1,0,111.11,5,0.5,0,0,0,0,5.5
10,14,6,1,0,166.66,5,0.5,0,0,0,0,5.5
10,26,13,1,0,76.92,5,0.5,0,0,0,0,5.5
9,11,8,1,0,112.5,4.5,0.5,0,0,0,0,5
9,10,10,1,0,90,4.5,0.5,0,0,0,0,5
9,17,8,1,0,112.5,4.5,0.5,0,0,0,0,5
9,15,9,1,0,100,4.5,0.5,0,0,0,0,5
9,10,10,1,0,90,4.5,0.5,0,0,0,0,5
9,10,9,1,0,100,4.5,0.5,0,0,0,0,5
9,8,12,1,0,75,4.5,0.5,0,0,0,0,5
9,7,8,1,0,112.5,4.5,0.5,0,0,0,0,5
9,9,7,1,0,128.57,4.5,0.5,0,0,0,0,5
13,23,24,1,0,54.16,6.5,0.5,0,0,0,-2,5
9,9,9,1,0,100,4.5,0.5,0,0,0,0,5
9,9,9,1,0,100,4.5,0.5,0,0,0,0,5
9,13,10,1,0,90,4.5,0.5,0,0,0,0,5
9,9,5,1,0,180,4.5,0.5,0,0,0,0,5
9,15,8,1,0,112.5,4.5,0.5,0,0,0,0,5
9,9,7,1,0,128.57,4.5,0.5,0,0,0,0,5
9,12,6,1,0,150,4.5,0.5,0,0,0,0,5
9,25,10,1,0,90,4.5,0.5,0,0,0,0,5
9,13,11,1,0,81.81,4.5,0.5,0,0,0,0,5
9,14,10,1,0,90,4.5,0.5,0,0,0,0,5
9,15,9,1,0,100,4.5,0.5,0,0,0,0,5
11,41,18,1,0,61.11,5.5,0.5,0,0,0,-1,5
9,8,6,1,0,150,4.5,0.5,0,0,0,0,5
9,21,11,1,0,81.81,4.5,0.5,0,0,0,0,5
9,16,6,1,0,150,4.5,0.5,0,0,0,0,5
9,18,6,1,0,150,4.5,0.5,0,0,0,0,5
9,11,6,1,0,150,4.5,0.5,0,0,0,0,5
9,16,9,1,0,100,4.5,0.5,0,0,0,0,5
9,22,11,1,0,81.81,4.5,0.5,0,0,0,0,5
9,13,6,1,0,150,4.5,0.5,0,0,0,0,5
9,10,9,1,0,100,4.5,0.5,0,0,0,0,5
9,12,11,1,0,81.81,4.5,0.5,0,0,0,0,5
9,19,11,1,0,81.81,4.5,0.5,0,0,0,0,5
9,13,11,1,0,81.81,4.5,0.5,0,0,0,0,5
9,12,7,1,0,128.57,4.5,0.5,0,0,0,0,5
9,15,5,1,0,180,4.5,0.5,0,0,0,0,5
9,12,6,1,0,150,4.5,0.5,0,0,0,0,5
9,19,7,1,0,128.57,4.5,0.5,0,0,0,0,5
9,19,10,1,0,90,4.5,0.5,0,0,0,0,5
9,23,10,1,0,90,4.5,0.5,0,0,0,0,5
9,15,9,1,0,100,4.5,0.5,0,0,0,0,5
11,23,16,1,0,68.75,5.5,0.5,0,0,0,-1,5
9,14,9,1,0,100,4.5,0.5,0,0,0,0,5
9,11,12,1,0,75,4.5,0.5,0,0,0,0,5
11,26,16,1,0,68.75,5.5,0.5,0,0,0,-1,5
9,12,7,1,0,128.57,4.5,0.5,0,0,0,0,5
9,20,9,1,0,100,4.5,0.5,0,0,0,0,5
9,17,8,1,0,112.5,4.5,0.5,0,0,0,0,5
9,15,10,1,0,90,4.5,0.5,0,0,0,0,5
9,15,5,1,0,180,4.5,0.5,0,0,0,0,5
9,16,11,1,0,81.81,4.5,0.5,0,0,0,0,5
9,11,7,1,0,128.57,4.5,0.5,0,0,0,0,5
8,13,8,1,0,100,4,0.5,0,0,0,0,4.5
8,3,5,1,0,160,4,0.5,0,0,0,0,4.5
8,6,6,1,0,133.33,4,0.5,0,0,0,0,4.5
8,14,8,1,0,100,4,0.5,0,0,0,0,4.5
8,9,6,1,0,133.33,4,0.5,0,0,0,0,4.5
8,13,8,1,0,100,4,0.5,0,0,0,0,4.5
8,21,10,1,0,80,4,0.5,0,0,0,0,4.5
8,6,6,1,0,133.33,4,0.5,0,0,0,0,4.5
8,8,8,1,0,100,4,0.5,0,0,0,0,4.5
8,6,5,1,0,160,4,0.5,0,0,0,0,4.5
10,23,16,1,0,62.5,5,0.5,0,0,0,-1,4.5
8,10,9,1,0,88.88,4,0.5,0,0,0,0,4.5
8,15,10,1,0,80,4,0.5,0,0,0,0,4.5
8,15,10,1,0,80,4,0.5,0,0,0,0,4.5
8,4,5,1,0,160,4,0.5,0,0,0,0,4.5
8,7,5,1,0,160,4,0.5,0,0,0,0,4.5
8,13,9,1,0,88.88,4,0.5,0,0,0,0,4.5
8,22,6,1,0,133.33,4,0.5,0,0,0,0,4.5
8,13,10,1,0,80,4,0.5,0,0,0,0,4.5
8,13,11,1,0,72.72,4,0.5,0,0,0,0,4.5
8,12,6,1,0,133.33,4,0.5,0,0,0,0,4.5
10,21,15,1,0,66.66,5,0.5,0,0,0,-1,4.5
8,18,10,1,0,80,4,0.5,0,0,0,0,4.5
8,12,9,1,0,88.88,4,0.5,0,0,0,0,4.5
8,20,11,1,0,72.72,4,0.5,0,0,0,0,4.5
8,20,6,1,0,133.33,4,0.5,0,0,0,0,4.5
8,13,8,1,0,100,4,0.5,0,0,0,0,4.5
8,16,7,1,0,114.28,4,0.5,0,0,0,0,4.5
8,13,8,1,0,100,4,0.5,0,0,0,0,4.5
8,12,5,1,0,160,4,0.5,0,0,0,0,4.5
8,8,4,1,0,200,4,0.5,0,0,0,0,4.5
8,14,8,1,0,100,4,0.5,0,0,0,0,4.5
8,12,6,1,0,133.33,4,0.5,0,0,0,0,4.5
8,12,7,1,0,114.28,4,0.5,0,0,0,0,4.5
8,9,9,1,0,88.88,4,0.5,0,0,0,0,4.5
8,13,6,1,0,133.33,4,0.5,0,0,0,0,4.5
8,15,9,1,0,88.88,4,0.5,0,0,0,0,4.5
8,17,10,1,0,80,4,0.5,0,0,0,0,4.5
8,12,9,1,0,88.88,4,0.5,0,0,0,0,4.5
8,11,9,1,0,88.88,4,0.5,0,0,0,0,4.5
8,10,5,1,0,160,4,0.5,0,0,0,0,4.5
8,18,9,1,0,88.88,4,0.5,0,0,0,0,4.5
8,15,8,1,0,100,4,0.5,0,0,0,0,4.5
8,22,10,1,0,80,4,0.5,0,0,0,0,4.5
8,16,8,1,0,100,4,0.5,0,0,0,0,4.5
8,19,6,1,0,133.33,4,0.5,0,0,0,0,4.5
8,7,7,1,0,114.28,4,0.5,0,0,0,0,4.5
8,18,7,1,0,114.28,4,0.5,0,0,0,0,4.5
8,21,11,1,0,72.72,4,0.5,0,0,0,0,4.5
8,17,9,1,0,88.88,4,0.5,0,0,0,0,4.5
8,13,7,1,0,114.28,4,0.5,0,0,0,0,4.5
8,22,11,1,0,72.72,4,0.5,0,0,0,0,4.5
8,15,5,1,0,160,4,0.5,0,0,0,0,4.5
8,15,9,1,0,88.88,4,0.5,0,0,0,0,4.5
8,14,9,1,0,88.88,4,0.5,0,0,0,0,4.5
8,17,8,1,0,100,4,0.5,0,0,0,0,4.5
8,15,10,1,0,80,4,0.5,0,0,0,0,4.5
7,14,6,1,0,116.66,3.5,0.5,0,0,0,0,4
7,12,6,1,0,116.66,3.5,0.5,0,0,0,0,4
7,10,4,1,0,175,3.5,0.5,0,0,0,0,4
7,15,7,1,0,100,3.5,0.5,0,0,0,0,4
7,16,5,1,0,140,3.5,0.5,0,0,0,0,4
7,3,3,1,0,233.33,3.5,0.5,0,0,0,0,4
7,10,7,1,0,100,3.5,0.5,0,0,0,0,4
7,10,10,1,0,70,3.5,0.5,0,0,0,0,4
7,7,6,1,0,116.66,3.5,0.5,0,0,0,0,4
7,2,4,1,0,175,3.5,0.5,0,0,0,0,4
7,9,4,1,0,175,3.5,0.5,0,0,0,0,4
7,10,5,1,0,140,3.5,0.5,0,0,0,0,4
7,6,3,1,0,233.33,3.5,0.5,0,0,0,0,4
7,11,5,1,0,140,3.5,0.5,0,0,0,0,4
7,7,6,1,0,116.66,3.5,0.5,0,0,0,0,4
9,30,13,1,0,69.23,4.5,0.5,0,0,0,-1,4
7,8,8,1,0,87.5,3.5,0.5,0,0,0,0,4
7,11,6,1,0,116.66,3.5,0.5,0,0,0,0,4
7,9,6,1,0,116.66,3.5,0.5,0,0,0,0,4
7,3,3,1,0,233.33,3.5,0.5,0,0,0,0,4
7,14,7,1,0,100,3.5,0.5,0,0,0,0,4
7,19,10,1,0,70,3.5,0.5,0,0,0,0,4
7,9,8,1,0,87.5,3.5,0.5,0,0,0,0,4
7,7,6,1,0,116.66,3.5,0.5,0,0,0,0,4
7,8,4,1,0,175,3.5,0.5,0,0,0,0,4
7,9,4,1,0,175,3.5,0.5,0,0,0,0,4
7,10,8,1,0,87.5,3.5,0.5,0,0,0,0,4
7,27,9,1,0,77.77,3.5,0.5,0,0,0,0,4
9,19,14,1,0,64.28,4.5,0.5,0,0,0,-1,4
7,14,9,1,0,77.77,3.5,0.5,0,0,0,0,4
7,12,6,1,0,116.66,3.5,0.5,0,0,0,0,4
7,14,7,1,0,100,3.5,0.5,0,0,0,0,4
7,6,8,1,0,87.5,3.5,0.5,0,0,0,0,4
7,10,4,1,0,175,3.5,0.5,0,0,0,0,4
7,6,8,1,0,87.5,3.5,0.5,0,0,0,0,4
7,9,5,1,0,140,3.5,0.5,0,0,0,0,4
7,9,8,1,0,87.5,3.5,0.5,0,0,0,0,4
7,12,6,1,0,116.66,3.5,0.5,0,0,0,0,4
9,16,13,1,0,69.23,4.5,0.5,0,0,0,-1,4
7,12,9,1,0,77.77,3.5,0.5,0,0,0,0,4
7,9,9,1,0,77.77,3.5,0.5,0,0,0,0,4
9,17,13,1,0,69.23,4.5,0.5,0,0,0,-1,4
7,11,4,1,0,175,3.5,0.5,0,0,0,0,4
7,11,9,1,0,77.77,3.5,0.5,0,0,0,0,4
7,8,7,1,0,100,3.5,0.5,0,0,0,0,4
7,7,7,1,0,100,3.5,0.5,0,0,0,0,4
7,11,7,1,0,100,3.5,0.5,0,0,0,0,4
7,11,4,1,0,175,3.5,0.5,0,0,0,0,4
7,9,5,1,0,140,3.5,0.5,0,0,0,0,4
7,7,4,1,0,175,3.5,0.5,0,0,0,0,4
11,40,19,1,0,57.89,5.5,0.5,0,0,0,-2,4
7,10,5,1,0,140,3.5,0.5,0,0,0,0,4
7,15,7,1,0,100,3.5,0.5,0,0,0,0,4
7,7,6,1,0,116.66,3.5,0.5,0,0,0,0,4
7,18,6,1,0,116.66,3.5,0.5,0,0,0,0,4
7,12,10,1,0,70,3.5,0.5,0,0,0,0,4
7,11,9,1,0,77.77,3.5,0.5,0,0,0,0,4
11,21,21,1,0,52.38,5.5,0.5,0,0,0,-2,4
11,43,19,1,0,57.89,5.5,0.5,0,0,0,-2,4
9,21,14,1,0,64.28,4.5,0.5,0,0,0,-1,4
7,12,5,1,0,140,3.5,0.5,0,0,0,0,4
7,6,5,1,0,140,3.5,0.5,0,0,0,0,4
11,28,22,1,0,50,5.5,0.5,0,0,0,-2,4
7,6,9,1,0,77.77,3.5,0.5,0,0,0,0,4
7,17,8,1,0,87.5,3.5,0.5,0,0,0,0,4
7,5,5,1,0,140,3.5,0.5,0,0,0,0,4
7,15,10,1,0,70,3.5,0.5,0,0,0,0,4
7,11,6,1,0,116.66,3.5,0.5,0,0,0,0,4
7,9,5,1,0,140,3.5,0.5,0,0,0,0,4
7,11,9,1,0,77.77,3.5,0.5,0,0,0,0,4
7,8,6,1,0,116.66,3.5,0.5,0,0,0,0,4
7,11,5,1,0,140,3.5,0.5,0,0,0,0,4
7,20,9,1,0,77.77,3.5,0.5,0,0,0,0,4
7,16,8,1,0,87.5,3.5,0.5,0,0,0,0,4
7,6,4,1,0,175,3.5,0.5,0,0,0,0,4
7,12,7,1,0,100,3.5,0.5,0,0,0,0,4
7,9,5,1,0,140,3.5,0.5,0,0,0,0,4
7,2,3,1,0,233.33,3.5,0.5,0,0,0,0,4
11,25,20,1,0,55,5.5,0.5,0,0,0,-2,4
7,21,6,1,0,116.66,3.5,0.5,0,0,0,0,4
7,9,10,1,0,70,3.5,0.5,0,0,0,0,4
7,21,8,1,0,87.5,3.5,0.5,0,0,0,0,4
10,28,17,1,0,58.82,5,0.5,0,0,0,-2,3.5
6,10,7,1,0,85.71,3,0.5,0,0,0,0,3.5
6,9,4,1,0,150,3,0.5,0,0,0,0,3.5
6,6,5,1,0,120,3,0.5,0,0,0,0,3.5
6,2,2,1,0,300,3,0.5,0,0,0,0,3.5
6,10,4,1,0,150,3,0.5,0,0,0,0,3.5
6,7,5,1,0,120,3,0.5,0,0,0,0,3.5
6,7,5,1,0,120,3,0.5,0,0,0,0,3.5
6,10,5,1,0,120,3,0.5,0,0,0,0,3.5
6,7,6,1,0,100,3,0.5,0,0,0,0,3.5
6,5,5,1,0,120,3,0.5,0,0,0,0,3.5
6,11,4,1,0,150,3,0.5,0,0,0,0,3.5
6,5,7,1,0,85.71,3,0.5,0,0,0,0,3.5
8,10,12,1,0,66.66,4,0.5,0,0,0,-1,3.5
6,10,8,1,0,75,3,0.5,0,0,0,0,3.5
6,8,5,1,0,120,3,0.5,0,0,0,0,3.5
8,13,12,1,0,66.66,4,0.5,0,0,0,-1,3.5
6,2,3,1,0,200,3,0.5,0,0,0,0,3.5
6,11,7,1,0,85.71,3,0.5,0,0,0,0,3.5
6,4,8,1,0,75,3,0.5,0,0,0,0,3.5
6,15,7,1,0,85.71,3,0.5,0,0,0,0,3.5
6,8,3,1,0,200,3,0.5,0,0,0,0,3.5
6,5,5,1,0,120,3,0.5,0,0,0,0,3.5
6,3,3,1,0,200,3,0.5,0,0,0,0,3.5
6,9,7,1,0,85.71,3,0.5,0,0,0,0,3.5
6,9,7,1,0,85.71,3,0.5,0,0,0,0,3.5
6,12,5,1,0,120,3,0.5,0,0,0,0,3.5
6,6,5,1,0,120,3,0.5,0,0,0,0,3.5
6,5,5,1,0,120,3,0.5,0,0,0,0,3.5
6,8,8,1,0,75,3,0.5,0,0,0,0,3.5
6,12,4,1,0,150,3,0.5,0,0,0,0,3.5
6,12,8,1,0,75,3,0.5,0,0,0,0,3.5
6,3,4,1,0,150,3,0.5,0,0,0,0,3.5
6,9,6,1,0,100,3,0.5,0,0,0,0,3.5
6,12,5,1,0,120,3,0.5,0,0,0,0,3.5
6,10,4,1,0,150,3,0.5,0,0,0,0,3.5
6,10,5,1,0,120,3,0.5,0,0,0,0,3.5
6,7,4,1,0,150,3,0.5,0,0,0,0,3.5
6,5,6,1,0,100,3,0.5,0,0,0,0,3.5
6,3,3,1,0,200,3,0.5,0,0,0,0,3.5
6,8,7,1,0,85.71,3,0.5,0,0,0,0,3.5
6,9,6,1,0,100,3,0.5,0,0,0,0,3.5
6,9,6,1,0,100,3,0.5,0,0,0,0,3.5
6,11,7,1,0,85.71,3,0.5,0,0,0,0,3.5
6,7,5,1,0,120,3,0.5,0,0,0,0,3.5
6,12,3,1,0,200,3,0.5,0,0,0,0,3.5
6,10,6,1,0,100,3,0.5,0,0,0,0,3.5
6,16,7,1,0,85.71,3,0.5,0,0,0,0,3.5
8,11,13,1,0,61.53,4,0.5,0,0,0,-1,3.5
6,11,3,1,0,200,3,0.5,0,0,0,0,3.5
6,6,6,1,0,100,3,0.5,0,0,0,0,3.5
6,7,6,1,0,100,3,0.5,0,0,0,0,3.5
6,4,4,1,0,150,3,0.5,0,0,0,0,3.5
6,9,5,1,0,120,3,0.5,0,0,0,0,3.5
6,7,7,1,0,85.71,3,0.5,0,0,0,0,3.5
6,9,4,1,0,150,3,0.5,0,0,0,0,3.5
6,13,6,1,0,100,3,0.5,0,0,0,0,3.5
6,5,4,1,0,150,3,0.5,0,0,0,0,3.5
6,4,3,1,0,200,3,0.5,0,0,0,0,3.5
6,8,8,1,0,75,3,0.5,0,0,0,0,3.5
6,12,7,1,0,85.71,3,0.5,0,0,0,0,3.5
8,14,13,1,0,61.53,4,0.5,0,0,0,-1,3.5
6,15,5,1,0,120,3,0.5,0,0,0,0,3.5
6,17,8,1,0,75,3,0.5,0,0,0,0,3.5
6,11,6,1,0,100,3,0.5,0,0,0,0,3.5
6,8,3,1,0,200,3,0.5,0,0,0,0,3.5
6,10,7,1,0,85.71,3,0.5,0,0,0,0,3.5
6,4,6,1,0,100,3,0.5,0,0,0,0,3.5
6,8,5,1,0,120,3,0.5,0,0,0,0,3.5
6,4,4,1,0,150,3,0.5,0,0,0,0,3.5
6,10,4,1,0,150,3,0.5,0,0,0,0,3.5
6,9,7,1,0,85.71,3,0.5,0,0,0,0,3.5
6,5,3,1,0,200,3,0.5,0,0,0,0,3.5
6,28,7,1,0,85.71,3,0.5,0,0,0,0,3.5
6,4,4,1,0,150,3,0.5,0,0,0,0,3.5
6,8,6,1,0,100,3,0.5,0,0,0,0,3.5
6,17,6,1,0,100,3,0.5,0,0,0,0,3.5
6,4,6,1,0,100,3,0.5,0,0,0,0,3.5
6,12,5,1,0,120,3,0.5,0,0,0,0,3.5
6,7,6,1,0,100,3,0.5,0,0,0,0,3.5
5,7,3,1,0,166.66,2.5,0.5,0,0,0,0,3
7,13,11,1,0,63.63,3.5,0.5,0,0,0,-1,3
5,4,2,1,0,250,2.5,0.5,0,0,0,0,3
5,8,3,1,0,166.66,2.5,0.5,0,0,0,0,3
5,3,5,1,0,100,2.5,0.5,0,0,0,0,3
5,4,5,1,0,100,2.5,0.5,0,0,0,0,3
5,5,6,1,0,83.33,2.5,0.5,0,0,0,0,3
5,3,4,1,0,125,2.5,0.5,0,0,0,0,3
5,15,7,1,0,71.42,2.5,0.5,0,0,0,0,3
5,7,2,1,0,250,2.5,0.5,0,0,0,0,3
5,6,6,1,0,83.33,2.5,0.5,0,0,0,0,3
5,3,4,1,0,125,2.5,0.5,0,0,0,0,3
7,8,11,1,0,63.63,3.5,0.5,0,0,0,-1,3
5,13,4,1,0,125,2.5,0.5,0,0,0,0,3
5,2,4,1,0,125,2.5,0.5,0,0,0,0,3
5,7,3,1,0,166.66,2.5,0.5,0,0,0,0,3
5,9,4,1,0,125,2.5,0.5,0,0,0,0,3
5,8,2,1,0,250,2.5,0.5,0,0,0,0,3
5,7,6,1,0,83.33,2.5,0.5,0,0,0,0,3
5,14,5,1,0,100,2.5,0.5,0,0,0,0,3
5,14,5,1,0,100,2.5,0.5,0,0,0,0,3
5,6,7,1,0,71.42,2.5,0.5,0,0,0,0,3
5,11,7,1,0,71.42,2.5,0.5,0,0,0,0,3
5,4,3,1,0,166.66,2.5,0.5,0,0,0,0,3
5,4,2,1,0,250,2.5,0.5,0,0,0,0,3
5,5,5,1,0,100,2.5,0.5,0,0,0,0,3
5,12,4,1,0,125,2.5,0.5,0,0,0,0,3
5,5,4,1,0,125,2.5,0.5,0,0,0,0,3
5,5,2,1,0,250,2.5,0.5,0,0,0,0,3
5,4,3,1,0,166.66,2.5,0.5,0,0,0,0,3
5,3,2,1,0,250,2.5,0.5,0,0,0,0,3
5,10,4,1,0,125,2.5,0.5,0,0,0,0,3
