,Unnamed: 0,Bowling,O,M,R,W,Econ,0s,4s,6s,WD,NB
394,2,MS Gony,1.0,0,19,0,19.0,2,0,3,0,0
395,3,M Muralitharan,4.0,0,37,0,9.25,5,2,2,1,0
396,4,SB Jakati,2.0,0,20,1,10.0,4,2,1,0,0
397,5,L Balaji,4.0,0,41,1,10.25,2,3,1,1,0
398,6,SK Raina,2.0,0,8,0,4.0,4,0,0,0,0
399,0,DP Nannes,4.0,0,33,2,8.25,12,3,2,2,0
400,1,A Nehra,4.0,0,27,2,6.75,12,3,0,3,1
401,2,PJ Sangwan,4.0,0,18,0,4.5,10,0,0,1,0
402,3,A Mishra,4.0,0,20,0,5.0,12,0,1,1,1
403,4,R Bhatia,4.0,0,15,3,3.75,13,1,0,1,0
404,0,SL Malinga,4.0,0,30,1,7.5,11,2,1,3,0
405,1,DS Kulkarni,3.0,0,9,0,3.0,9,0,0,0,0
406,2,DJ Bravo,1.0,0,2,0,2.0,4,0,0,0,0
407,3,Harbhajan Singh,4.0,0,21,1,5.25,9,2,0,0,0
408,4,JP Duminy,4.0,0,15,1,3.75,11,0,0,1,0
409,5,SR Tendulkar,1.0,0,19,0,19.0,1,3,1,0,0
410,6,RR Raje,1.5,0,22,0,12.0,3,4,0,0,0
411,0,B Lee,4.0,0,24,1,6.0,13,2,0,2,1
412,1,IK Pathan,4.0,0,42,0,10.5,7,3,2,1,0
413,2,S Sreesanth,4.0,0,37,1,9.25,10,2,3,0,0
414,3,PP Chawla,3.0,0,26,1,8.66,6,1,2,0,0
415,4,WA Mota,4.0,0,26,1,6.5,11,1,1,0,1
416,5,Yuvraj Singh,1.0,0,11,0,11.0,2,0,1,0,0
417,0,RJ Harris,3.0,0,29,0,9.66,5,3,1,1,0
418,1,RP Singh,2.5,0,26,0,9.17,5,4,0,0,0
419,2,Shoaib Ahmed,3.0,0,25,2,8.33,5,0,2,0,0
420,3,RG Sharma,2.0,0,12,2,6.0,5,1,0,0,0
421,4,Y Venugopal Rao,1.0,0,3,0,3.0,3,0,0,0,0
422,5,TL Suman,3.0,0,24,1,8.0,6,0,2,0,0
423,6,A Symonds,1.0,0,20,0,20.0,0,1,2,1,0
424,7,PP Ojha,4.0,0,24,0,6.0,5,1,0,1,0
425,0,JA Morkel,3.0,0,24,1,8.0,8,4,0,0,1
426,1,S Tyagi,2.0,0,12,0,6.0,5,1,0,0,0
427,2,L Balaji,3.0,0,13,1,4.33,9,1,0,0,0
428,3,JDP Oram,1.0,0,8,0,8.0,4,0,1,0,0
429,4,M Muralitharan,4.0,0,22,2,5.5,13,3,0,0,0
430,5,SB Jakati,4.0,0,35,2,8.75,10,1,3,1,0
431,6,SK Raina,3.0,0,21,0,7.0,5,1,1,0,0
432,0,YK Pathan,4.0,0,28,0,7.0,9,3,0,1,0
433,1,A Singh,3.0,0,25,1,8.33,10,3,1,0,0
434,2,SK Trivedi,3.0,0,23,1,7.66,7,2,1,1,0
435,3,SM Harwood,2.0,0,22,0,11.0,6,3,1,1,0
436,4,SK Warne,4.0,0,27,1,6.75,14,2,1,3,0
437,5,RA Jadeja,2.2,0,14,0,6.0,6,1,0,0,0
438,0,JH Kallis,3.0,0,23,0,7.66,10,2,0,3,0
439,1,R Vinay Kumar,4.0,0,30,1,7.5,9,2,1,1,0
440,2,A Mithun,4.0,0,42,0,10.5,7,3,2,3,0
441,3,A Kumble,4.0,0,32,0,8.0,5,3,0,0,0
442,4,RE van der Merwe,3.0,0,17,1,5.66,7,0,1,0,0
443,5,KP Appanna,2.0,0,13,0,6.5,2,0,0,0,0
444,0,DS Kulkarni,4.0,0,24,1,6.0,12,3,0,0,0
445,1,SL Malinga,4.0,0,37,1,9.25,7,2,1,5,0
446,2,DJ Bravo,4.0,0,27,1,6.75,12,4,0,1,0
447,3,C Nanda,4.0,0,32,1,8.0,6,0,2,0,0
448,4,Harbhajan Singh,4.0,0,15,2,3.75,12,0,0,2,0
449,0,A Nehra,4.0,0,29,2,7.25,11,0,2,2,0
450,1,DP Nannes,4.0,0,15,2,3.75,15,1,0,2,0
451,2,PJ Sangwan,3.0,0,32,1,10.66,5,4,1,1,0
452,3,TM Dilshan,4.0,0,18,0,4.5,11,1,0,0,0
453,4,A Mishra,4.0,0,14,3,3.5,16,0,1,0,1
454,5,R Bhatia,1.0,0,13,0,13.0,0,0,1,0,0
455,0,I Sharma,4.0,0,23,2,5.75,11,2,0,2,0
456,1,MC Henriques,4.0,0,35,1,8.75,7,5,0,2,0
457,2,AB Agarkar,3.0,0,19,0,6.33,11,1,1,1,0
458,3,SS Sarkar,1.1,0,19,0,16.28,0,4,0,0,0
459,4,BJ Hodge,1.0,0,2,0,2.0,5,0,0,0,0
460,5,M Kartik,4.0,0,20,0,5.0,9,1,0,0,0
461,0,M Morkel,3.0,0,20,0,6.66,8,1,1,1,0
462,1,MM Patel,1.0,0,3,0,3.0,4,0,0,0,0
463,2,YK Pathan,4.0,0,34,3,8.5,8,1,2,0,0
464,3,SK Trivedi,3.0,0,33,1,11.0,3,4,1,0,0
465,4,SK Warne,4.0,0,36,1,9.0,5,1,2,0,0
466,5,RA Jadeja,4.0,0,26,2,6.5,9,1,1,0,0
467,6,AS Raut,1.0,0,13,0,13.0,0,0,1,0,0
468,0,RP Singh,4.0,0,22,1,5.5,14,3,0,2,0
469,1,WPUJC Vaas,4.0,0,19,2,4.75,14,2,0,1,0
470,2,A Symonds,4.0,0,30,0,7.5,10,3,1,0,0
471,3,PP Ojha,3.3,0,25,1,7.14,6,2,0,0,0
472,4,DR Smith,1.0,0,4,0,4.0,2,0,0,0,0
473,5,RG Sharma,3.0,0,12,3,4.0,6,0,0,0,0
474,0,R Vinay Kumar,4.0,0,33,2,8.25,11,6,0,0,0
475,1,JH Kallis,4.0,0,40,0,10.0,12,5,2,0,2
476,2,JD Ryder,4.0,0,25,0,6.25,5,2,0,0,0
477,3,A Kumble,4.0,0,28,1,7.0,10,2,1,0,0
478,4,KP Appanna,1.0,0,10,0,10.0,1,1,0,0,0
479,5,B Akhil,3.0,0,32,1,10.66,3,1,2,2,0
480,0,I Sharma,4.0,0,40,0,10.0,11,5,1,3,1
481,1,BAW Mendis,4.0,0,21,1,5.25,9,1,0,0,1
482,2,AB Agarkar,4.0,0,45,1,11.25,9,3,3,0,0
483,3,AD Mathews,2.2,0,31,0,13.28,3,4,1,1,0
484,4,DJ Hussey,1.0,0,10,0,10.0,2,2,0,0,0
485,5,M Kartik,4.0,0,28,2,7.0,9,0,2,2,0
486,0,SL Malinga,4.0,0,32,1,8.0,15,5,0,6,1
487,1,DS Kulkarni,3.0,0,24,1,8.0,8,3,1,0,0
488,2,DJ Bravo,2.0,0,17,0,8.5,7,0,2,1,1
489,3,RR Raje,1.0,0,10,0,10.0,4,1,0,1,0
490,4,Harbhajan Singh,4.0,0,9,1,2.25,15,0,0,0,0
491,5,JP Duminy,4.0,0,15,2,3.75,13,1,0,0,0
492,6,AM Rahane,1.0,0,5,1,5.0,2,0,0,0,0
493,7,ST Jayasuriya,1.0,0,3,0,3.0,3,0,0,0,0
494,0,B Lee,4.0,0,25,1,6.25,15,3,0,4,2
495,1,IK Pathan,3.2,1,14,0,4.2,10,1,0,0,0
496,2,S Sreesanth,1.0,0,21,0,21.0,1,2,2,0,0
497,3,PP Chawla,4.0,0,32,1,8.0,11,4,1,0,0
498,4,Yuvraj Singh,2.0,0,14,0,7.0,5,0,1,0,0
499,5,K Goel,2.0,0,16,0,8.0,5,2,0,0,0
500,0,RP Singh,4.0,0,26,0,6.5,9,1,1,1,0
501,1,WPUJC Vaas,4.0,0,52,2,13.0,10,4,3,1,2
502,2,A Symonds,3.0,0,19,1,6.33,10,1,1,1,0
503,3,Shoaib Ahmed,1.0,0,24,0,24.0,0,4,1,0,0
504,4,PP Ojha,4.0,0,26,2,6.5,8,3,0,1,0
505,5,DR Smith,4.0,0,25,1,6.25,9,3,0,0,0
506,0,A Nehra,4.0,0,47,1,11.75,6,7,1,1,0
507,1,DP Nannes,4.0,0,31,1,7.75,12,4,1,1,0
508,2,PJ Sangwan,4.0,1,18,3,4.5,15,2,0,3,0
509,3,TM Dilshan,2.0,0,8,0,4.0,4,0,0,0,0
510,4,R Bhatia,2.4,0,15,4,5.62,6,0,1,0,0
511,5,A Mishra,3.0,0,39,0,13.0,4,0,4,0,0
512,0,A Kumble,4.0,0,12,2,3.0,14,0,0,0,0
513,1,R Vinay Kumar,3.0,0,30,2,10.0,5,5,0,1,0
514,2,P Kumar,3.4,0,35,1,9.54,7,5,1,0,0
515,3,JH Kallis,4.0,1,18,2,4.5,13,2,0,0,0
516,4,RE van der Merwe,4.0,0,29,1,7.25,8,0,2,0,0
517,5,B Akhil,1.0,0,2,0,2.0,4,0,0,0,0
518,0,JA Morkel,4.0,0,13,2,3.25,16,1,0,1,0
519,1,S Tyagi,2.0,0,21,1,10.5,5,4,0,1,0
520,2,L Balaji,4.0,0,32,1,8.0,7,1,2,1,0
521,3,SB Jakati,4.0,0,25,0,6.25,8,1,1,0,0
522,4,M Muralitharan,4.0,0,24,1,6.0,14,3,1,0,0
523,5,JDP Oram,1.4,0,12,2,7.2,3,1,0,0,0
524,0,DS Kulkarni,4.0,0,29,0,7.25,11,4,0,1,0
525,1,SL Malinga,4.0,0,28,1,7.0,11,4,0,1,0
526,2,DJ Bravo,3.0,0,30,1,10.0,6,2,2,2,0
527,3,JP Duminy,3.0,0,17,0,5.66,9,1,1,0,0
528,4,Harbhajan Singh,4.0,0,31,1,7.75,9,5,0,0,0
529,5,C Nanda,1.0,0,4,1,4.0,2,0,0,0,0
530,6,ST Jayasuriya,1.0,0,3,2,3.0,3,0,0,0,0
531,0,YK Pathan,3.0,0,25,0,8.33,4,1,1,1,0
532,1,MM Patel,3.5,0,22,2,5.73,13,3,0,0,0
533,2,SK Trivedi,4.0,0,19,2,4.75,10,0,0,0,1
534,3,SK Warne,4.0,0,24,3,6.0,9,1,0,3,0
535,4,J Botha,4.0,0,32,0,8.0,11,2,1,2,0
536,5,RA Jadeja,1.0,0,18,0,18.0,0,3,0,1,0
537,0,B Lee,4.0,1,15,3,3.75,17,2,0,2,0
538,1,IK Pathan,4.0,0,22,2,5.5,8,0,0,0,0
539,2,PP Chawla,3.0,1,16,0,5.33,10,1,0,1,0
540,3,S Sreesanth,4.0,0,20,2,5.0,14,2,0,2,0
541,4,RR Powar,3.0,0,20,0,6.66,6,1,0,2,0
542,5,Yuvraj Singh,1.0,0,14,0,14.0,0,0,1,0,0
543,6,WA Mota,1.0,0,6,1,6.0,2,0,0,0,0
544,0,A Nehra,4.0,1,6,1,1.5,19,0,0,0,0
545,1,PJ Sangwan,4.0,0,42,1,10.5,12,3,3,0,0
546,2,MF Maharoof,4.0,0,29,2,7.25,15,2,1,2,4
547,3,DL Vettori,3.1,0,15,0,4.73,10,2,0,0,0
548,4,R Bhatia,3.0,0,22,0,7.33,7,3,0,1,0
549,5,TM Dilshan,1.0,0,7,0,7.0,2,1,0,0,0
550,0,JA Morkel,4.0,0,31,1,7.75,11,1,2,1,1
551,1,S Tyagi,3.0,0,29,1,9.66,9,5,1,0,0
552,2,M Muralitharan,4.0,0,19,0,4.75,12,0,1,0,0
553,3,SK Raina,4.0,0,22,1,5.5,8,0,1,0,0
554,4,SB Jakati,3.0,0,26,0,8.66,4,1,1,0,0
555,5,L Balaji,2.0,0,17,0,8.5,1,2,0,0,0
556,0,SL Malinga,4.0,0,19,1,4.75,14,2,0,1,0
557,1,DS Kulkarni,4.0,0,45,1,11.25,8,4,2,1,0
558,2,DJ Bravo,3.1,0,19,1,6.0,13,2,1,1,0
559,3,Harbhajan Singh,3.0,0,22,0,7.33,6,1,1,0,0
560,4,JP Duminy,2.0,0,9,0,4.5,4,0,0,0,0
561,5,C Nanda,3.0,0,21,0,7.0,6,1,0,2,0
562,0,RJ Harris,4.0,0,20,2,5.0,13,2,0,0,0
563,1,RP Singh,3.1,0,30,0,9.47,8,2,1,2,2
564,2,A Symonds,4.0,0,28,1,7.0,12,1,2,0,0
565,3,Harmeet Singh,3.5,0,40,0,10.43,5,3,2,0,0
566,4,PP Ojha,3.0,0,24,0,8.0,6,2,1,0,0
567,5,RG Sharma,2.0,0,15,1,7.5,4,1,0,0,0
568,0,I Sharma,4.0,0,23,0,5.75,13,4,0,0,0
569,1,Mashrafe Mortaza,4.0,0,58,0,14.5,7,4,4,2,2
570,2,M Kartik,4.0,0,12,1,3.0,14,0,0,0,0
571,3,BJ Hodge,3.0,0,23,1,7.66,7,2,1,0,0
572,4,AB Agarkar,4.0,0,41,0,10.25,4,4,1,0,0
573,5,DJ Hussey,1.0,0,6,0,6.0,1,0,0,0,0
574,0,RJ Harris,4.0,0,31,0,7.75,12,2,2,2,0
575,1,RP Singh,4.0,0,26,3,6.5,10,2,0,2,0
576,2,A Symonds,2.0,0,10,1,5.0,8,0,1,1,0
577,3,RG Sharma,2.0,0,23,0,11.5,2,3,0,0,0
578,4,TL Suman,4.0,0,23,1,5.75,10,2,0,0,1
579,5,Y Venugopal Rao,2.0,0,8,1,4.0,4,0,0,0,0
580,6,PP Ojha,2.0,0,12,0,6.0,3,1,0,0,0
581,0,B Lee,4.0,0,31,0,7.75,12,3,1,0,2
582,1,IK Pathan,3.0,0,29,2,9.66,9,4,1,1,0
583,2,S Sreesanth,2.0,0,10,0,5.0,8,2,0,0,0
584,3,RR Powar,2.0,0,11,2,5.5,7,1,0,1,0
585,4,PP Chawla,4.0,0,20,0,5.0,11,1,0,0,0
586,5,Yuvraj Singh,4.0,0,13,3,3.25,15,0,0,0,0
587,6,WA Mota,1.0,0,18,0,18.0,1,1,2,0,0
588,0,MM Patel,4.0,0,39,2,9.75,11,3,2,0,3
589,1,A Singh,3.0,0,23,0,7.66,6,2,0,0,0
590,2,SK Trivedi,1.0,0,9,0,9.0,3,2,0,0,0
591,3,J Botha,4.0,0,23,1,5.75,8,1,0,1,0
592,4,SK Warne,4.0,0,28,0,7.0,4,0,0,0,0
593,5,RA Jadeja,2.0,0,13,0,6.5,2,1,0,0,0
594,6,AS Raut,1.0,0,10,0,10.0,2,2,0,0,0
595,7,YK Pathan,1.0,0,4,0,4.0,2,0,0,0,0
596,0,A Nehra,3.0,0,8,1,2.66,13,0,0,1,0
597,1,DP Nannes,4.0,0,33,1,8.25,12,6,0,3,0
598,2,AM Salvi,4.0,0,19,2,4.75,14,2,0,1,0
599,3,MF Maharoof,4.0,0,27,2,6.75,9,3,0,0,0
600,4,A Mishra,4.0,0,33,3,8.25,7,0,1,0,2
601,5,TM Dilshan,1.0,0,10,0,10.0,2,2,0,0,0
602,0,AB Dinda,4.0,0,29,1,7.25,13,4,1,0,0
603,1,Anureet Singh,1.0,0,12,0,12.0,2,2,0,2,0
604,2,AB Agarkar,4.0,0,45,0,11.25,7,4,2,5,0
605,3,M Kartik,3.0,0,27,0,9.0,5,3,0,1,0
606,4,BJ Hodge,2.0,0,12,0,6.0,4,1,0,0,0
607,5,BAW Mendis,4.0,0,38,0,9.5,4,2,2,0,0
608,6,DJ Hussey,2.0,0,18,0,9.0,4,0,1,1,0
609,0,JA Morkel,3.0,0,39,0,13.0,5,6,1,0,1
610,1,S Tyagi,3.0,0,29,0,9.66,9,5,1,0,0
611,2,M Muralitharan,4.0,0,16,1,4.0,15,2,0,0,0
612,3,SB Jakati,4.0,0,36,1,9.0,7,0,3,0,0
613,4,SK Raina,3.0,0,25,0,8.33,4,2,0,0,0
614,5,L Balaji,3.0,0,40,0,13.33,2,2,3,0,0
615,0,P Kumar,4.0,0,30,3,7.5,9,1,1,0,0
616,1,JH Kallis,4.0,0,17,1,4.25,11,1,0,0,0
617,2,B Akhil,2.0,0,20,0,10.0,2,3,0,0,0
618,3,RE van der Merwe,4.0,0,31,1,7.75,3,2,0,0,0
619,4,A Kumble,4.0,0,24,2,6.0,7,1,0,2,0
620,5,V Kohli,2.0,0,12,0,6.0,4,0,0,1,0
621,0,A Nehra,4.0,0,21,1,5.25,14,2,0,0,1
622,1,AM Salvi,4.0,0,30,0,7.5,13,3,2,0,0
623,2,MF Maharoof,2.0,0,9,0,4.5,5,0,0,0,0
624,3,AB McDonald,3.0,0,22,0,7.33,2,1,0,0,0
625,4,DL Vettori,4.0,0,32,0,8.0,5,2,1,0,0
626,5,Y Nagar,2.0,0,20,2,10.0,3,0,2,0,1
627,0,BJ Hodge,1.0,0,22,0,22.0,0,0,3,0,0
628,1,CK Langeveldt,4.0,0,15,3,3.75,16,2,0,1,0
629,2,AB Dinda,4.0,0,12,0,3.0,17,1,0,1,0
630,3,AB Agarkar,4.0,0,15,2,3.75,16,2,0,0,0
631,4,SS Sarkar,3.0,0,15,1,5.0,4,0,0,0,0
632,5,LR Shukla,4.0,0,20,0,5.0,14,2,0,1,0
633,0,MM Patel,4.0,0,14,2,3.5,19,2,0,0,1
634,1,A Singh,3.3,0,19,1,5.42,12,3,0,0,0
635,2,J Botha,4.0,0,19,2,4.75,13,1,1,0,0
636,3,SK Warne,4.0,0,24,0,6.0,10,1,1,1,0
637,4,RA Jadeja,2.0,0,13,0,6.5,5,1,0,0,0
638,5,T Henderson,2.0,0,10,0,5.0,6,1,0,0,0
639,0,B Lee,4.0,0,16,0,4.0,14,2,0,0,0
640,1,IK Pathan,4.0,0,32,2,8.0,10,4,1,1,0
641,2,RR Powar,4.0,0,19,1,4.75,11,2,0,0,0
642,3,S Sreesanth,4.0,0,23,2,5.75,13,3,0,1,0
643,4,PP Chawla,2.0,0,13,1,6.5,5,0,1,0,0
644,5,WA Mota,2.0,0,8,1,4.0,4,0,0,0,0
645,0,MS Gony,2.0,0,9,0,4.5,6,1,0,0,0
646,1,T Thushara,4.0,0,28,2,7.0,11,1,1,2,0
647,2,M Muralitharan,4.0,0,8,2,2.0,16,0,0,0,0
648,3,R Ashwin,4.0,0,13,2,3.25,12,0,0,0,0
649,4,SK Raina,4.0,0,17,2,4.25,12,1,0,1,0
650,5,L Balaji,2.0,0,14,0,7.0,6,2,0,0,0
651,0,DP Nannes,4.0,0,27,3,6.75,13,4,0,4,0
652,1,AM Salvi,4.0,0,27,1,6.75,11,2,1,2,0
653,2,PJ Sangwan,4.0,0,28,2,7.0,14,4,0,3,0
654,3,A Mishra,4.0,0,42,0,10.5,5,5,1,0,1
655,4,R Bhatia,4.0,0,29,1,7.25,9,3,0,1,0
656,0,SL Malinga,4.0,0,38,1,9.5,9,3,2,1,1
657,1,DS Kulkarni,3.0,0,36,1,12.0,5,6,1,0,0
658,2,RA Shaikh,1.0,0,11,0,11.0,1,2,0,0,0
659,3,Harbhajan Singh,4.0,0,17,4,4.25,12,1,0,1,0
660,4,AM Nayar,2.0,0,25,0,12.5,3,3,1,0,0
661,5,ST Jayasuriya,2.0,0,25,0,12.5,2,1,1,2,0
662,6,JP Duminy,1.3,0,14,0,9.33,4,1,1,0,0
663,0,RJ Harris,4.0,0,25,0,6.25,11,2,0,0,0
664,1,RP Singh,4.0,0,47,1,11.75,8,4,3,0,0
665,2,A Symonds,4.0,0,15,1,3.75,10,0,0,0,0
666,3,Jaskaran Singh,3.0,0,32,0,10.66,8,4,1,1,0
667,4,PP Ojha,4.0,0,32,2,8.0,8,3,1,0,0
668,5,TL Suman,1.0,0,18,0,18.0,1,0,2,0,0
669,0,A Kumble,4.0,0,23,2,5.75,13,4,0,0,0
670,1,JH Kallis,1.0,0,8,0,8.0,2,1,0,0,0
671,2,P Kumar,4.0,0,45,0,11.25,7,4,2,1,0
672,3,RE van der Merwe,4.0,0,32,1,8.0,8,1,2,2,0
673,4,B Akhil,4.0,0,18,2,4.5,8,0,0,1,0
674,5,V Kohli,3.0,0,25,0,8.33,3,0,1,2,0
675,0,RJ Harris,4.0,1,27,3,6.75,15,2,1,1,1
676,1,RP Singh,4.0,0,33,2,8.25,11,4,1,2,0
677,2,PP Ojha,3.0,0,27,0,9.0,5,3,1,0,0
678,3,A Symonds,3.0,0,20,1,6.66,9,3,0,0,0
679,4,Harmeet Singh,3.0,0,15,0,5.0,7,1,0,0,0
680,5,RG Sharma,3.0,0,26,0,8.66,1,0,1,1,0
681,0,DP Nannes,3.0,0,38,0,12.66,4,7,0,2,0
682,1,A Nehra,4.0,0,38,1,9.5,8,4,1,1,1
683,2,PJ Sangwan,2.4,0,21,0,7.87,7,2,1,1,0
684,3,TM Dilshan,3.0,0,13,0,4.33,8,1,0,0,0
685,4,V Sehwag,1.0,0,25,0,25.0,1,1,3,0,1
686,5,A Mishra,4.0,0,19,3,4.75,13,0,1,0,0
687,0,P Kumar,4.0,0,26,1,6.5,10,2,1,0,0
688,1,JH Kallis,4.0,0,26,1,6.5,12,4,0,1,0
689,2,R Vinay Kumar,4.0,0,38,2,9.5,9,4,2,0,0
690,3,A Kumble,4.0,0,30,0,7.5,6,1,1,0,0
691,4,RE van der Merwe,4.0,0,23,1,5.75,6,0,0,2,0
692,0,JA Morkel,3.0,0,26,1,8.66,7,4,0,0,0
693,1,MS Gony,2.0,0,23,1,11.5,6,5,0,0,1
694,2,SB Jakati,4.0,0,29,1,7.25,10,4,0,0,0
695,3,SK Raina,3.0,0,23,0,7.66,6,0,2,0,0
696,4,M Muralitharan,4.0,0,15,1,3.75,15,0,1,0,0
697,5,L Balaji,2.0,0,16,0,8.0,4,2,0,0,0
698,6,JDP Oram,0.5,0,14,0,16.8,1,1,1,0,1
699,0,A Kumble,4.0,0,16,4,4.0,14,1,0,0,0
700,1,P Kumar,4.0,0,43,0,10.75,8,1,3,5,0
701,2,JH Kallis,4.0,0,24,0,6.0,12,4,0,0,0
702,3,R Vinay Kumar,4.0,0,30,2,7.5,7,1,0,1,0
703,4,RE van der Merwe,4.0,0,28,0,7.0,8,2,1,0,0
704,0,RJ Harris,4.0,1,34,1,8.5,15,3,3,1,0
705,1,RP Singh,4.0,0,16,1,4.0,13,1,0,0,0
706,2,A Symonds,3.0,0,18,2,6.0,8,0,1,0,0
707,3,PP Ojha,4.0,0,28,3,7.0,10,2,1,0,0
708,4,Harmeet Singh,4.0,0,23,2,5.75,13,4,0,0,0
709,5,RG Sharma,1.0,0,9,0,9.0,0,0,0,0,0
