,Unnamed: 0,Bowling,O,M,R,W,Econ,0s,4s,6s,WD,NB
393,6,P Negi,1.0,0,10,0,10.0,1,0,1,0,0
394,0,B Kumar,4.0,1,28,2,7.0,11,2,1,0,0
395,1,A Nehra,4.0,1,23,0,5.75,13,2,1,0,0
396,2,Mustafizur Rahman,4.0,0,17,2,4.25,14,0,1,0,0
397,3,BB Sran,3.0,0,21,1,7.0,4,1,0,2,0
398,4,MC Henriques,3.0,0,24,1,8.0,5,3,0,2,0
399,5,Yuvraj Singh,2.0,0,13,0,6.5,2,0,0,1,0
400,0,P Kumar,4.0,0,28,1,7.0,11,4,0,1,0
401,1,PJ Sangwan,2.0,0,28,0,14.0,3,2,2,1,0
402,2,DS Kulkarni,4.0,1,17,2,4.25,16,3,0,0,0
403,3,S Kaushik,4.0,0,25,0,6.25,12,3,0,1,0
404,4,RA Jadeja,2.0,0,14,0,7.0,4,1,0,0,0
405,5,DJ Bravo,3.0,0,14,2,4.66,6,0,0,0,0
406,0,STR Binny,2.0,0,17,0,8.5,4,3,0,0,0
407,1,Parvez Rasool,3.0,0,37,0,12.33,3,5,1,0,0
408,2,CJ Jordan,4.0,0,43,1,10.75,7,2,3,1,0
409,3,SR Watson,4.0,0,24,3,6.0,13,2,1,2,0
410,4,VR Aaron,3.0,0,31,0,10.33,5,4,1,0,0
411,5,YS Chahal,4.0,0,38,1,9.5,8,4,1,3,0
412,0,AB Dinda,3.3,0,26,0,7.42,6,2,0,0,0
413,1,RP Singh,4.0,0,37,1,9.25,10,0,4,0,1
414,2,NLTC Perera,3.0,0,40,0,13.33,3,5,2,0,0
415,3,A Zampa,4.0,0,35,2,8.75,8,3,2,0,0
416,4,R Bhatia,4.0,0,45,0,11.25,4,3,3,0,0
417,5,R Ashwin,1.0,0,7,0,7.0,2,1,0,0,0
418,0,S Nadeem,4.0,0,30,0,7.5,8,2,1,0,0
419,1,Mohammed Shami,3.0,0,34,1,11.33,5,4,1,1,0
420,2,CH Morris,4.0,0,30,2,7.5,9,2,1,1,0
421,3,Z Khan,3.0,0,25,1,8.33,5,3,0,0,0
422,4,CR Brathwaite,2.0,0,20,0,10.0,1,1,1,0,0
423,5,A Mishra,4.0,0,37,0,9.25,6,3,1,1,0
424,0,Sandeep Sharma,4.0,0,36,1,9.0,8,2,2,0,0
425,1,MM Sharma,4.0,0,21,0,5.25,12,2,0,0,0
426,2,KC Cariappa,4.0,0,37,1,9.25,7,3,1,1,0
427,3,MP Stoinis,4.0,0,40,3,10.0,8,5,1,1,0
428,4,AR Patel,4.0,0,32,0,8.0,5,1,1,0,0
429,0,TG Southee,4.0,0,35,0,8.75,6,2,1,0,0
430,1,MJ McClenaghan,4.0,0,38,1,9.5,6,6,0,1,0
431,2,Harbhajan Singh,4.0,0,29,2,7.25,13,4,1,1,0
432,3,JJ Bumrah,4.0,0,35,0,8.75,9,5,1,0,0
433,4,HH Pandya,1.0,0,10,0,10.0,2,1,0,0,0
434,5,KA Pollard,2.0,0,23,0,11.5,2,2,1,1,0
435,6,KH Pandya,1.0,0,5,0,5.0,1,0,0,0,0
436,0,B Kumar,3.0,0,23,1,7.66,9,4,0,1,0
437,1,A Nehra,3.0,0,15,3,5.0,12,1,1,0,0
438,2,BB Sran,3.3,0,18,2,5.14,13,3,0,1,0
439,3,MC Henriques,4.0,0,18,1,4.5,10,1,0,0,0
440,4,Mustafizur Rahman,3.0,0,16,3,5.33,8,1,0,2,0
441,0,P Kumar,4.0,1,19,2,4.75,14,2,0,0,0
442,1,DS Kulkarni,4.0,0,30,1,7.5,10,4,0,1,0
443,2,DR Smith,2.0,0,14,1,7.0,6,2,0,1,0
444,3,DJ Bravo,4.0,0,39,0,9.75,8,0,4,1,0
445,4,S Kaushik,1.0,0,14,0,14.0,0,1,1,0,0
446,5,RA Jadeja,3.0,0,25,0,8.33,3,3,0,0,0
447,6,PV Tambe,2.0,0,15,0,7.5,4,2,0,0,0
448,0,AD Russell,3.0,0,21,1,7.0,11,3,0,1,0
449,1,M Morkel,4.0,0,38,0,9.5,8,4,2,0,0
450,2,Shakib Al Hasan,3.0,0,38,1,12.66,6,5,2,0,0
451,3,PP Chawla,4.0,0,30,1,7.5,11,2,2,0,0
452,4,GB Hogg,2.0,0,19,1,9.5,5,4,0,0,0
453,5,UT Yadav,2.0,0,18,0,9.0,3,1,1,0,0
454,0,Sandeep Sharma,4.0,0,49,2,12.25,6,5,2,1,0
455,1,Anureet Singh,3.0,0,15,0,5.0,6,0,0,0,0
456,2,MM Sharma,3.0,0,33,0,11.0,4,4,0,3,0
457,3,MP Stoinis,3.0,0,35,0,11.66,2,4,1,0,0
458,4,AR Patel,4.0,0,27,1,6.75,8,2,0,0,0
459,5,KC Cariappa,3.0,0,16,2,5.33,5,0,0,0,0
460,0,STR Binny,2.0,0,16,0,8.0,1,1,0,1,0
461,1,YS Chahal,4.0,0,30,1,7.5,8,4,0,0,0
462,2,CJ Jordan,4.0,0,52,0,13.0,2,7,1,1,0
463,3,SR Watson,4.0,0,22,2,5.5,10,2,0,0,0
464,4,VR Aaron,3.0,0,25,0,8.33,6,2,1,0,0
465,5,Iqbal Abdulla,3.0,0,26,0,8.66,4,3,0,0,0
466,0,AB Dinda,4.0,0,26,0,6.5,12,2,1,1,0
467,1,RP Singh,3.0,0,23,1,7.66,10,1,2,1,0
468,2,R Ashwin,4.0,0,16,1,4.0,14,1,0,1,0
469,3,A Zampa,4.0,0,19,6,4.75,11,0,1,0,0
470,4,R Bhatia,3.0,0,26,0,8.66,6,1,2,0,0
471,5,NLTC Perera,2.0,0,26,0,13.0,1,3,1,0,0
472,0,B Kumar,4.0,1,20,1,5.0,13,1,1,1,0
473,1,A Nehra,4.0,0,29,3,7.25,12,4,1,0,0
474,2,BB Sran,4.0,0,26,1,6.5,10,2,1,0,0
475,3,MC Henriques,3.0,0,20,1,6.66,4,2,0,0,0
476,4,Yuvraj Singh,1.0,0,10,0,10.0,1,0,1,0,0
477,5,Mustafizur Rahman,4.0,0,26,0,6.5,6,1,0,0,0
478,0,TG Southee,4.0,0,27,1,6.75,12,3,1,1,0
479,1,MJ McClenaghan,4.0,0,35,1,8.75,10,3,2,1,0
480,2,JJ Bumrah,4.0,0,28,0,7.0,11,1,2,0,0
481,3,KH Pandya,4.0,0,15,1,3.75,11,0,0,0,0
482,4,Harbhajan Singh,3.0,0,19,0,6.33,5,0,1,0,0
483,5,KA Pollard,1.0,0,22,0,22.0,2,1,3,0,0
484,0,STR Binny,1.0,0,2,0,2.0,4,0,0,0,0
485,1,S Aravind,4.0,0,23,1,5.75,10,1,1,0,0
486,2,CJ Jordan,3.0,0,37,0,12.33,5,3,2,2,1
487,3,SR Watson,3.0,0,38,0,12.66,6,4,2,3,0
488,4,YS Chahal,4.0,0,16,1,4.0,9,0,0,0,0
489,5,VR Aaron,3.4,0,37,2,10.09,9,1,3,3,1
490,0,J Yadav,4.0,0,32,1,8.0,8,3,1,1,0
491,1,NM Coulter-Nile,4.0,0,25,2,6.25,10,2,0,0,2
492,2,Mohammed Shami,3.0,0,26,1,8.66,4,4,0,0,0
493,3,CH Morris,4.0,0,19,1,4.75,10,1,0,1,0
494,4,JP Duminy,2.0,0,19,0,9.5,5,3,0,1,0
495,5,A Mishra,3.0,0,19,2,6.33,7,1,1,0,0
496,0,B Kumar,4.0,0,32,0,8.0,9,2,1,2,0
497,1,A Nehra,3.0,0,23,1,7.66,9,3,1,0,0
498,2,BB Sran,2.0,0,21,0,10.5,5,3,1,0,0
499,3,Mustafizur Rahman,4.0,0,39,0,9.75,6,3,2,1,0
500,4,MC Henriques,3.0,0,19,2,6.33,9,1,1,0,0
501,5,DJ Hooda,1.0,0,5,0,5.0,1,0,0,0,0
502,6,Yuvraj Singh,1.1,0,11,0,9.42,2,0,1,0,0
503,0,Sandeep Sharma,4.0,0,11,2,2.75,16,1,0,0,0
504,1,MM Sharma,4.0,0,26,2,6.5,15,2,2,1,0
505,2,AR Patel,4.0,0,30,1,7.5,9,1,2,0,0
506,3,MP Stoinis,4.0,0,15,4,3.75,13,1,0,0,0
507,4,KC Cariappa,4.0,0,36,0,9.0,11,0,4,1,0
508,0,TG Southee,4.0,0,22,1,5.5,13,3,0,1,0
509,1,MJ McClenaghan,3.0,0,24,2,8.0,9,4,0,2,0
510,2,KH Pandya,4.0,0,32,0,8.0,8,3,1,0,0
511,3,JJ Bumrah,2.0,0,13,0,6.5,3,1,0,1,0
512,4,Harbhajan Singh,4.0,0,29,0,7.25,8,1,1,0,0
513,0,P Kumar,4.0,1,45,2,11.25,11,2,5,0,0
514,1,DS Kulkarni,3.0,0,33,1,11.0,7,3,2,0,0
515,2,S Kaushik,3.0,0,50,0,16.66,4,3,5,1,0
516,3,PV Tambe,2.0,0,25,0,12.5,3,2,2,0,0
517,4,DJ Bravo,3.0,0,46,0,15.33,1,3,3,0,1
518,5,RA Jadeja,4.0,0,34,0,8.5,10,1,3,0,0
519,6,DR Smith,1.0,0,13,0,13.0,0,2,0,0,0
520,0,STR Binny,2.0,0,13,0,6.5,5,2,0,0,0
521,1,S Aravind,3.0,0,15,1,5.0,9,2,0,0,0
522,2,YS Chahal,4.0,0,19,3,4.75,13,1,1,0,0
523,3,SR Watson,1.0,0,3,0,3.0,4,0,0,1,0
524,4,CJ Jordan,3.0,0,11,4,3.66,10,0,0,2,0
525,5,VR Aaron,2.0,0,19,0,9.5,5,3,0,2,0
526,6,V Kohli,1.0,0,13,0,13.0,1,0,1,0,2
527,7,CH Gayle,2.0,0,3,0,1.5,10,0,0,0,1
528,8,Sachin Baby,0.4,0,4,2,6.0,3,1,0,0,0
529,0,AD Russell,2.0,0,11,1,5.5,7,1,0,0,0
530,1,M Morkel,3.0,0,22,0,7.33,9,4,0,0,1
531,2,Shakib Al Hasan,3.0,0,21,1,7.0,5,1,1,0,0
532,3,AS Rajpoot,2.0,0,14,1,7.0,3,1,0,1,0
533,4,PP Chawla,4.0,0,21,2,5.25,13,0,1,0,0
534,5,SP Narine,3.4,0,10,0,2.72,14,0,0,0,0
535,0,R Ashwin,2.0,0,30,2,15.0,4,3,2,1,0
536,1,AB Dinda,1.0,0,13,0,13.0,1,2,0,0,0
537,2,M Ashwin,1.0,0,13,0,13.0,3,1,1,2,0
538,3,A Zampa,1.0,0,8,0,8.0,3,0,0,1,0
539,0,B Kumar,4.0,0,32,2,8.0,10,4,1,0,0
540,1,A Nehra,2.5,0,35,0,12.35,3,5,1,0,0
541,2,Mustafizur Rahman,4.0,0,32,1,8.0,9,5,0,0,0
542,3,BCJ Cutting,1.1,0,11,0,9.42,2,2,0,0,0
543,4,KV Sharma,4.0,0,26,0,6.5,7,2,0,0,0
544,5,MC Henriques,3.0,0,29,1,9.66,4,3,1,0,0
545,6,Yuvraj Singh,1.0,0,11,0,11.0,1,2,0,0,0
546,0,Sandeep Sharma,4.0,0,35,1,8.75,7,2,2,0,0
547,1,M Vijay,1.0,0,8,0,8.0,2,1,0,1,0
548,2,MM Sharma,3.4,0,40,0,10.9,4,2,3,1,0
549,3,Anureet Singh,3.0,0,28,0,9.33,7,4,0,0,2
550,4,MP Stoinis,3.0,0,28,0,9.33,5,3,1,1,0
551,5,GJ Maxwell,1.0,0,11,0,11.0,2,2,0,0,0
552,6,AR Patel,4.0,0,26,1,6.5,10,1,1,0,0
553,0,S Nadeem,4.0,0,42,0,10.5,8,2,3,0,0
554,1,CH Morris,4.0,0,34,2,8.5,12,2,3,0,0
555,2,Z Khan,4.0,0,23,1,5.75,11,1,1,1,0
556,3,A Mishra,4.0,0,42,1,10.5,9,4,3,0,0
557,4,Imran Tahir,4.0,0,59,0,14.75,2,4,4,0,0
558,0,Harbhajan Singh,4.0,0,34,1,8.5,6,2,2,0,0
559,1,R Vinay Kumar,4.0,0,33,1,8.25,10,3,2,0,0
560,2,MJ McClenaghan,4.0,0,26,0,6.5,15,4,1,0,0
561,3,JJ Bumrah,4.0,0,13,3,3.25,13,0,0,0,0
562,4,KH Pandya,2.1,0,15,2,6.92,6,2,0,1,0
563,5,N Rana,1.0,0,3,0,3.0,3,0,0,0,0
564,0,STR Binny,1.0,0,8,0,8.0,2,1,0,0,0
565,1,S Aravind,4.0,0,41,2,10.25,6,6,1,0,0
566,2,Iqbal Abdulla,4.0,0,22,1,5.5,10,2,0,1,0
567,3,SR Watson,4.0,0,46,0,11.5,5,3,3,1,0
568,4,YS Chahal,4.0,0,38,1,9.5,8,4,1,2,0
569,5,CJ Jordan,3.0,0,22,0,7.33,4,0,1,1,0
570,0,AD Russell,2.3,0,32,0,12.8,5,2,3,0,0
571,1,M Morkel,2.0,0,20,0,10.0,6,3,1,0,0
572,2,SP Narine,4.0,0,34,1,8.5,11,3,2,0,0
573,3,PP Chawla,3.1,0,32,0,10.1,4,1,2,0,0
574,4,AS Rajpoot,3.0,0,28,0,9.33,6,4,0,0,1
575,5,Shakib Al Hasan,4.0,0,39,0,9.75,4,2,2,1,0
576,0,AB Dinda,4.0,1,20,3,5.0,14,3,0,0,0
577,1,DL Chahar,2.0,0,13,0,6.5,6,2,0,0,0
578,2,NLTC Perera,3.0,0,27,0,9.0,7,2,2,0,0
579,3,IK Pathan,3.0,0,17,0,5.66,9,2,0,0,0
580,4,A Zampa,4.0,0,21,3,5.25,7,0,0,0,0
581,5,R Ashwin,4.0,0,23,0,5.75,9,2,0,2,0
582,0,Z Khan,3.0,0,19,0,6.33,10,3,0,2,0
583,1,NM Coulter-Nile,3.0,0,21,0,7.0,8,3,0,1,0
584,2,CH Morris,2.0,0,12,1,6.0,8,2,0,1,1
585,3,A Mishra,2.0,0,10,0,5.0,5,1,0,0,0
586,4,Mohammed Shami,1.0,0,12,0,12.0,2,1,1,0,0
587,0,Sandeep Sharma,3.0,0,29,1,9.66,8,4,1,0,0
588,1,MM Sharma,3.0,0,33,0,11.0,4,6,0,0,0
589,2,KJ Abbott,3.0,0,48,1,16.0,5,5,3,2,1
590,3,KC Cariappa,3.0,0,55,0,18.33,6,2,7,0,1
591,4,AR Patel,3.0,0,46,1,15.33,6,2,5,3,0
592,0,STR Binny,1.0,0,11,0,11.0,1,2,0,0,0
593,1,S Aravind,2.0,0,18,2,9.0,6,0,2,2,0
594,2,CJ Jordan,1.0,0,12,0,12.0,1,2,0,0,0
595,3,YS Chahal,3.0,0,25,4,8.33,8,5,0,0,0
596,4,SR Watson,2.0,0,7,2,3.5,7,0,0,2,0
597,5,VR Aaron,1.0,0,17,0,17.0,1,2,1,1,0
598,6,CH Gayle,3.0,0,25,0,8.33,1,1,1,0,0
599,7,Sachin Baby,1.0,0,4,0,4.0,2,0,0,0,0
600,0,P Kumar,2.0,0,12,0,6.0,5,1,0,2,0
601,1,DS Kulkarni,4.0,0,34,1,8.5,12,5,1,1,0
602,2,DR Smith,4.0,0,8,4,2.0,18,0,0,1,0
603,3,DJ Bravo,4.0,0,29,1,7.25,10,3,1,1,0
604,4,SB Jakati,4.0,0,22,1,5.5,7,0,1,0,0
605,5,RA Jadeja,2.0,0,17,0,8.5,3,1,1,0,0
606,0,AS Rajpoot,3.0,0,35,1,11.66,7,3,1,4,0
607,1,SP Narine,4.0,0,30,1,7.5,10,1,1,2,0
608,2,M Morkel,3.3,0,39,1,11.14,6,4,2,1,0
609,3,JO Holder,2.0,0,14,0,7.0,5,2,0,1,0
610,4,YK Pathan,1.0,0,6,0,6.0,3,1,0,0,0
611,0,Z Khan,4.0,0,26,0,6.5,10,2,1,0,0
612,1,J Yadav,4.0,0,37,0,9.25,8,6,0,0,0
613,2,NM Coulter-Nile,4.0,0,36,1,9.0,9,4,1,0,0
614,3,CR Brathwaite,4.0,0,27,2,6.75,9,1,1,1,0
615,4,A Mishra,3.0,0,21,0,7.0,3,1,0,0,0
616,5,JP Duminy,1.0,0,9,1,9.0,1,1,0,0,0
617,0,B Kumar,4.0,0,33,0,8.25,15,5,0,3,0
618,1,BB Sran,4.0,0,34,2,8.5,10,3,2,1,0
619,2,Mustafizur Rahman,4.0,0,24,1,6.0,11,2,0,2,0
620,3,MC Henriques,2.0,0,18,0,9.0,3,1,1,0,0
621,4,DJ Hooda,2.0,0,16,0,8.0,0,1,0,0,0
622,5,KV Sharma,3.0,0,25,0,8.33,2,2,0,0,0
623,6,Yuvraj Singh,1.0,0,7,0,7.0,1,0,0,0,0
624,0,IK Pathan,4.0,0,37,0,9.25,6,2,2,0,0
625,1,AB Dinda,3.0,0,16,1,5.33,9,2,0,0,0
626,2,DL Chahar,3.0,0,28,0,9.33,8,3,1,3,0
627,3,NLTC Perera,2.0,0,24,1,12.0,3,1,2,0,0
628,4,R Ashwin,4.0,0,34,4,8.5,8,4,1,0,0
629,5,A Zampa,4.0,0,32,1,8.0,5,1,2,0,0
630,0,Sandeep Sharma,4.0,0,29,1,7.25,11,3,1,2,0
631,1,MM Sharma,4.0,0,39,1,9.75,8,5,1,1,0
632,2,KJ Abbott,3.0,0,25,0,8.33,9,3,1,0,0
633,3,AR Patel,4.0,0,43,1,10.75,10,1,4,2,0
634,4,Gurkeerat Singh,2.0,0,15,2,7.5,4,0,1,1,0
635,5,R Dhawan,3.0,0,21,1,7.0,5,2,0,1,0
636,0,P Kumar,4.0,0,24,2,6.0,15,5,0,0,0
637,1,DS Kulkarni,4.0,0,41,2,10.25,10,2,4,0,0
638,2,DR Smith,4.0,0,37,2,9.25,9,4,1,2,1
639,3,SB Jakati,3.0,0,30,0,10.0,3,3,1,0,0
640,4,DJ Bravo,4.0,0,22,2,5.5,11,2,0,2,0
641,5,RA Jadeja,1.0,0,15,0,15.0,0,1,1,0,0
642,0,R Vinay Kumar,3.0,1,17,2,5.66,10,3,0,0,0
643,1,JJ Bumrah,4.0,0,42,1,10.5,9,6,1,3,0
644,2,MJ McClenaghan,3.5,0,38,0,9.91,8,6,1,0,0
645,3,KH Pandya,2.0,0,28,0,14.0,2,4,1,0,0
646,4,Harbhajan Singh,4.0,0,36,1,9.0,7,3,2,0,0
647,5,HH Pandya,1.0,0,10,0,10.0,3,2,0,1,0
648,0,B Kumar,4.0,0,31,2,7.75,6,4,0,0,0
649,1,BB Sran,4.0,0,31,1,7.75,7,2,1,1,0
650,2,KS Williamson,1.0,0,7,0,7.0,2,1,0,0,0
651,3,DJ Hooda,2.0,0,16,2,8.0,3,2,0,0,0
652,4,KV Sharma,3.0,0,39,0,13.0,4,1,4,1,0
653,5,MC Henriques,2.0,0,14,0,7.0,1,0,0,0,0
654,6,Mustafizur Rahman,4.0,0,32,1,8.0,6,3,0,1,0
655,0,YK Pathan,1.0,0,4,0,4.0,3,0,0,0,0
656,1,AS Rajpoot,3.0,0,21,1,7.0,5,2,0,0,0
657,2,Shakib Al Hasan,4.0,0,34,1,8.5,9,3,1,2,0
658,3,SP Narine,4.0,0,26,3,6.5,12,1,2,0,0
659,4,JO Holder,3.0,0,21,0,7.0,8,1,1,0,1
660,5,C Munro,1.0,0,8,0,8.0,1,1,0,0,0
661,6,Kuldeep Yadav,4.0,0,28,2,7.0,12,1,2,1,0
662,0,STR Binny,2.0,0,15,0,7.5,2,1,0,1,0
663,1,S Aravind,4.0,0,28,1,7.0,7,2,1,0,0
664,2,CJ Jordan,2.0,0,10,1,5.0,7,1,0,0,1
665,3,SR Watson,4.0,0,27,0,6.75,9,1,1,0,0
666,4,YS Chahal,4.0,0,32,3,8.0,9,3,1,1,0
667,5,Iqbal Abdulla,2.0,0,14,0,7.0,2,1,0,0,0
668,6,CH Gayle,2.0,0,11,2,5.5,4,0,0,2,0
669,0,Z Khan,4.0,0,30,1,7.5,12,4,0,1,0
670,1,CH Morris,3.0,0,31,1,10.33,9,3,1,1,0
671,2,P Negi,3.0,0,19,1,6.33,4,1,0,0,0
672,3,A Mishra,4.0,0,33,0,8.25,8,3,1,0,0
673,4,J Yadav,1.0,0,8,0,8.0,2,1,0,0,0
674,5,CR Brathwaite,3.1,0,18,1,5.68,6,1,0,0,0
675,0,S Aravind,3.0,0,13,0,4.33,10,0,1,0,0
676,1,Iqbal Abdulla,4.0,0,38,2,9.5,10,6,1,1,0
677,2,SR Watson,4.0,0,29,4,7.25,13,2,2,2,0
678,3,CJ Jordan,4.0,0,26,2,6.5,9,1,1,2,0
679,4,YS Chahal,4.0,0,42,1,10.5,6,3,3,0,0
680,5,STR Binny,1.0,0,4,0,4.0,2,0,0,0,0
681,0,P Kumar,3.2,0,32,0,9.6,11,2,2,2,0
682,1,DS Kulkarni,4.0,1,14,4,3.5,14,1,0,0,0
683,2,RA Jadeja,4.0,0,21,2,5.25,9,2,0,0,0
684,3,SB Jakati,3.0,0,45,0,15.0,4,2,4,1,1
685,4,DJ Bravo,3.0,0,26,0,8.66,5,4,0,1,0
686,5,DR Smith,1.0,0,14,0,14.0,1,1,1,0,0
687,0,YK Pathan,3.0,0,17,0,5.66,6,0,1,0,0
688,1,M Morkel,4.0,0,31,2,7.75,12,3,2,0,0
689,2,SP Narine,4.0,0,35,0,8.75,11,4,1,2,0
690,3,JO Holder,4.0,0,33,2,8.25,7,3,1,2,0
691,4,Kuldeep Yadav,4.0,0,35,3,8.75,10,3,2,0,0
692,5,R Sathish,1.0,0,9,0,9.0,1,1,0,0,0
693,0,B Kumar,4.0,0,19,3,4.75,11,1,0,0,0
694,1,BB Sran,3.0,0,29,1,9.66,6,2,1,0,0
695,2,DJ Hooda,1.0,0,8,0,8.0,3,0,1,0,0
696,3,Mustafizur Rahman,4.0,0,28,0,7.0,9,4,0,0,0
697,4,MC Henriques,3.0,0,17,2,5.66,5,1,0,0,0
698,5,BCJ Cutting,3.0,0,14,1,4.66,7,0,0,0,0
699,6,Bipul Sharma,2.0,0,16,0,8.0,2,0,1,0,0
700,0,B Kumar,4.0,0,27,2,6.75,9,2,0,2,0
701,1,TA Boult,4.0,0,39,1,9.75,11,8,0,2,0
702,2,BB Sran,3.0,0,28,0,9.33,8,4,1,1,0
703,3,Bipul Sharma,3.0,0,21,1,7.0,8,2,1,0,0
704,4,BCJ Cutting,3.0,0,20,2,6.66,7,3,0,0,0
705,5,MC Henriques,3.0,0,27,0,9.0,6,3,1,0,0
706,0,P Kumar,3.2,0,32,0,9.6,8,4,1,1,0
707,1,DS Kulkarni,4.0,0,32,0,8.0,8,3,1,0,0
708,2,DR Smith,2.0,0,29,1,14.5,2,3,2,0,0
709,3,SK Raina,2.0,0,15,0,7.5,5,1,1,0,0
710,4,S Kaushik,4.0,0,22,2,5.5,11,1,1,0,0
711,5,DJ Bravo,4.0,0,32,2,8.0,9,3,1,0,0
712,0,S Aravind,4.0,0,30,2,7.5,9,5,0,0,0
713,1,CH Gayle,3.0,0,24,0,8.0,8,2,1,2,0
714,2,SR Watson,4.0,0,61,0,15.25,7,4,6,2,0
715,3,YS Chahal,4.0,0,35,1,8.75,5,3,1,0,0
716,4,Iqbal Abdulla,1.0,0,10,0,10.0,1,0,1,0,0
717,5,CJ Jordan,4.0,0,45,3,11.25,9,6,1,2,0
718,0,B Kumar,4.0,0,25,0,6.25,13,4,0,1,0
719,1,BB Sran,3.0,0,41,1,13.66,6,1,4,2,0
720,2,BCJ Cutting,4.0,0,35,2,8.75,7,2,2,1,0
721,3,Mustafizur Rahman,4.0,0,37,1,9.25,9,1,3,0,0
722,4,MC Henriques,3.0,0,40,0,13.33,5,2,4,0,0
723,5,Bipul Sharma,2.0,0,17,1,8.5,1,2,0,0,0
