,Unnamed: 0,Bowling,O,M,R,W,Econ,0s,4s,6s,WD,NB
393,4,A Mishra,3.0,0,27,2,9.0,6,2,1,2,1
394,5,V Sehwag,2.0,0,21,1,10.5,4,1,2,0,0
395,0,S Sreesanth,4.0,0,29,3,7.25,11,3,1,1,0
396,1,IK Pathan,4.0,1,23,1,5.75,11,3,0,1,0
397,2,PP Chawla,4.0,0,33,2,8.25,6,3,0,1,0
398,3,VRV Singh,4.0,0,15,1,3.75,11,0,0,0,0
399,4,Yuvraj Singh,2.0,0,14,0,7.0,3,1,0,1,0
400,5,JR Hopes,2.0,0,22,0,11.0,4,3,1,0,0
401,0,DW Steyn,2.0,0,33,0,16.5,1,4,1,2,0
402,1,Z Khan,4.0,0,35,0,8.75,11,4,2,0,0
403,2,P Kumar,2.4,0,15,0,5.62,6,0,1,0,0
404,3,R Vinay Kumar,2.0,0,11,1,5.5,6,1,0,0,0
405,4,A Kumble,4.0,0,36,0,9.0,10,2,3,1,0
406,5,V Kohli,1.0,0,9,0,9.0,0,1,0,0,0
407,0,GD McGrath,4.0,0,22,0,5.5,10,1,1,0,0
408,1,PJ Sangwan,4.0,0,29,1,7.25,11,4,0,3,0
409,2,VY Mahesh,4.0,0,34,2,8.5,8,3,1,3,1
410,3,MF Maharoof,4.0,0,25,2,6.25,7,0,1,1,0
411,4,A Mishra,3.0,0,13,0,4.33,8,1,0,0,0
412,5,V Sehwag,1.0,0,7,0,7.0,2,1,0,0,0
413,0,Shoaib Akhtar,3.0,0,11,4,3.66,12,1,0,1,0
414,1,I Sharma,3.0,0,18,0,6.0,6,2,0,0,0
415,2,AB Dinda,4.0,0,29,1,7.25,11,5,0,1,0
416,3,SC Ganguly,4.0,0,23,0,5.75,8,2,0,0,0
417,4,Iqbal Abdulla,3.0,0,22,0,7.33,6,3,0,0,0
418,5,LR Shukla,0.5,0,6,3,7.2,4,0,0,1,0
419,0,SM Pollock,4.0,1,9,1,2.25,17,0,0,0,0
420,1,A Nehra,4.0,0,31,0,7.75,12,6,0,1,0
421,2,DJ Bravo,4.0,0,37,2,9.25,10,4,2,0,0
422,3,DS Kulkarni,4.0,0,33,3,8.25,13,5,0,4,0
423,4,RR Raje,3.0,0,33,0,11.0,4,4,1,1,0
424,5,DJ Thornely,1.0,0,10,0,10.0,3,2,0,1,0
425,0,MS Gony,3.0,0,31,0,10.33,10,1,3,3,0
426,1,JA Morkel,3.0,0,44,0,14.66,10,3,5,2,0
427,2,L Balaji,2.0,0,9,0,4.5,9,1,0,3,0
428,3,Joginder Sharma,3.0,0,24,1,8.0,9,2,1,2,0
429,4,M Muralitharan,2.0,0,20,0,10.0,3,3,0,1,0
430,5,CK Kapugedera,0.5,0,26,0,31.2,0,2,3,0,0
431,0,DP Vijaykumar,4.0,0,24,1,6.0,11,1,1,0,0
432,1,RP Singh,4.0,0,50,0,12.5,7,4,3,1,0
433,2,PM Sarvesh Kumar,3.0,0,24,0,8.0,5,3,0,1,0
434,3,SB Styris,4.0,0,33,0,8.25,5,3,0,1,0
435,4,Y Venugopal Rao,2.0,0,23,0,11.5,1,3,0,1,0
436,5,Shahid Afridi,1.0,0,18,0,18.0,0,2,1,0,0
437,6,PP Ojha,2.0,0,19,2,9.5,5,2,1,1,0
438,0,GD McGrath,4.0,0,42,2,10.5,10,3,3,0,0
439,1,Mohammad Asif,4.0,0,51,0,12.75,3,7,1,2,0
440,2,MF Maharoof,4.0,0,39,2,9.75,6,2,3,0,0
441,3,A Mishra,4.0,0,17,5,4.25,11,1,0,0,0
442,4,R Bhatia,4.0,0,32,0,8.0,10,2,2,0,0
443,0,SM Pollock,4.0,0,12,3,3.0,17,1,0,1,0
444,1,A Nehra,3.0,0,17,0,5.66,12,1,1,3,0
445,2,DJ Bravo,3.0,1,13,2,4.33,13,2,0,1,0
446,3,RR Raje,2.2,0,16,2,6.85,7,3,0,0,0
447,4,DJ Thornely,3.0,0,7,2,2.33,12,0,0,1,0
448,0,Shoaib Akhtar,2.0,0,29,1,14.5,4,3,2,1,0
449,1,I Sharma,2.3,0,29,1,11.6,9,5,1,1,1
450,2,AB Agarkar,1.0,0,5,0,5.0,3,0,0,2,0
451,0,Z Khan,4.0,0,46,0,11.5,5,6,1,1,0
452,1,P Kumar,4.0,0,28,0,7.0,12,2,0,2,0
453,2,JH Kallis,4.0,0,39,0,9.75,6,5,0,1,0
454,3,Abdur Razzak,2.0,0,29,0,14.5,5,3,1,1,1
455,4,A Kumble,4.0,0,32,1,8.0,9,4,1,0,0
456,5,V Kohli,2.0,0,16,0,8.0,2,1,0,1,0
457,0,Sohail Tanvir,4.0,0,10,3,2.5,18,0,0,3,0
458,1,MM Patel,4.0,0,21,2,5.25,12,3,0,0,0
459,2,SR Watson,2.0,0,6,0,3.0,7,0,0,1,0
460,3,SK Warne,4.0,0,23,3,5.75,9,2,0,0,0
461,4,SK Trivedi,2.0,0,23,1,11.5,3,2,1,1,0
462,5,YK Pathan,2.0,0,28,0,14.0,5,0,4,0,0
463,6,RA Jadeja,2.0,0,21,0,10.5,5,3,1,0,0
464,0,S Sreesanth,3.0,0,33,0,11.0,7,2,1,4,0
465,1,IK Pathan,2.0,0,13,0,6.5,8,3,0,0,0
466,2,VRV Singh,2.0,0,33,0,16.5,1,3,2,0,1
467,3,RR Powar,2.0,0,22,2,11.0,5,1,2,2,0
468,4,PP Chawla,1.0,0,13,0,13.0,1,1,1,0,0
469,5,JR Hopes,1.0,0,2,2,2.0,4,0,0,0,0
470,0,GD McGrath,2.0,0,18,1,9.0,4,0,2,0,0
471,1,PJ Sangwan,1.0,0,12,1,12.0,3,1,1,1,0
472,2,A Mishra,2.0,0,21,1,10.5,2,0,2,0,0
473,3,V Sehwag,1.0,0,22,0,22.0,0,3,1,1,0
474,4,MF Maharoof,1.0,0,11,0,11.0,1,0,1,0,0
475,5,R Bhatia,1.0,0,8,0,8.0,3,0,1,0,0
476,0,M Ntini,4.0,0,21,4,5.25,17,4,0,0,1
477,1,MS Gony,4.0,0,17,0,4.25,14,2,0,0,0
478,2,M Muralitharan,4.0,0,41,0,10.25,9,3,3,0,0
479,3,L Balaji,4.0,0,36,1,9.0,4,4,0,2,0
480,4,JA Morkel,4.0,0,25,0,6.25,10,2,0,1,0
481,0,Shoaib Akhtar,2.0,0,14,0,7.0,7,2,0,2,0
482,1,I Sharma,2.0,0,16,0,8.0,5,3,0,0,0
483,2,AB Dinda,2.0,0,10,0,5.0,5,1,0,0,0
484,3,AB Agarkar,2.0,0,14,0,7.0,5,2,0,1,0
485,0,DP Vijaykumar,2.0,0,24,0,12.0,6,2,1,4,1
486,1,DNT Zoysa,3.0,0,37,0,12.33,4,5,1,0,1
487,2,Y Venugopal Rao,3.0,0,25,2,8.33,6,2,1,1,0
488,3,RP Singh,4.0,0,35,3,8.75,12,4,2,0,0
489,4,Shahid Afridi,4.0,0,23,2,5.75,11,1,1,1,0
490,5,PP Ojha,4.0,0,23,0,5.75,11,3,0,0,0
491,0,A Nehra,4.0,0,29,0,7.25,11,2,2,0,0
492,1,DJ Bravo,4.0,0,24,3,6.0,12,2,1,1,0
493,2,CRD Fernando,4.0,0,38,2,9.5,9,2,2,1,1
494,3,RR Raje,2.0,0,19,0,9.5,4,3,0,1,0
495,4,AM Nayar,3.0,0,18,1,6.0,9,1,1,0,0
496,5,DJ Thornely,1.0,0,8,0,8.0,1,1,0,0,0
497,6,ST Jayasuriya,2.0,0,13,0,6.5,5,2,0,0,0
498,0,GD McGrath,4.0,0,15,2,3.75,16,2,0,1,0
499,1,PJ Sangwan,3.0,0,51,0,17.0,5,5,3,3,0
500,2,VY Mahesh,4.0,0,25,0,6.25,12,3,0,1,0
501,3,MF Maharoof,4.0,0,13,2,3.25,11,0,0,0,0
502,4,R Bhatia,4.0,0,47,0,11.75,6,4,3,0,0
503,5,TM Dilshan,1.0,0,3,1,3.0,3,0,0,0,0
504,0,DW Steyn,4.0,0,26,1,6.5,12,3,1,0,0
505,1,Z Khan,3.0,0,37,0,12.33,5,6,0,1,0
506,2,P Kumar,2.0,0,33,1,16.5,2,6,1,0,0
507,3,JH Kallis,2.0,0,16,0,8.0,3,2,0,0,0
508,4,B Akhil,3.2,0,21,0,6.3,7,0,1,0,0
509,5,A Kumble,4.0,0,18,2,4.5,12,2,0,0,0
510,0,Sohail Tanvir,4.0,0,26,3,6.5,13,2,1,1,0
511,1,MM Patel,4.0,1,22,2,5.5,14,4,0,0,0
512,2,SR Watson,4.0,0,36,0,9.0,7,4,1,1,0
513,3,SK Trivedi,3.0,0,26,1,8.66,7,3,1,0,0
514,4,SK Warne,3.0,0,21,0,7.0,9,0,2,0,0
515,5,YK Pathan,2.0,0,14,1,7.0,3,0,1,0,0
516,0,AB Dinda,4.0,0,32,0,8.0,9,5,0,0,0
517,1,I Sharma,3.0,0,23,1,7.66,6,3,0,0,0
518,2,AB Agarkar,3.0,0,30,0,10.0,7,3,2,0,0
519,3,Umar Gul,3.3,1,30,2,8.57,12,4,1,3,0
520,4,SC Ganguly,2.0,0,24,1,12.0,5,2,2,0,0
521,5,LR Shukla,1.0,0,7,0,7.0,2,0,0,0,0
522,0,SM Pollock,3.0,0,14,1,4.66,10,1,0,0,0
523,1,A Nehra,3.0,0,34,0,11.33,8,4,2,1,0
524,2,VS Yeligati,4.0,0,43,0,10.75,7,5,2,1,0
525,3,SD Chitnis,4.0,0,40,2,10.0,7,2,2,1,0
526,4,CRD Fernando,4.0,0,36,1,9.0,9,5,1,0,0
527,5,DR Smith,2.0,0,19,0,9.5,4,1,1,1,0
528,0,S Sreesanth,4.0,0,35,2,8.75,12,2,1,3,0
529,1,IK Pathan,4.0,0,37,0,9.25,11,3,2,1,0
530,2,VRV Singh,4.0,0,56,0,14.0,5,6,3,0,1
531,3,PP Chawla,4.0,0,22,1,5.5,13,3,0,0,0
532,4,JR Hopes,2.0,0,13,0,6.5,5,2,0,0,0
533,5,Yuvraj Singh,2.0,0,12,2,6.0,5,1,0,0,0
534,0,M Ntini,4.0,0,27,0,6.75,12,5,0,0,0
535,1,MS Gony,4.0,1,11,2,2.75,15,0,0,1,0
536,2,M Muralitharan,4.0,0,19,1,4.75,11,1,0,0,0
537,3,L Balaji,4.0,0,34,1,8.5,8,4,1,0,0
538,4,JA Morkel,4.0,0,32,4,8.0,8,4,0,0,0
539,0,DW Steyn,4.0,0,28,2,7.0,18,4,0,3,1
540,1,P Kumar,4.0,0,26,1,6.5,16,3,1,1,0
541,2,A Kumble,4.0,0,14,3,3.5,14,1,0,0,0
542,3,JH Kallis,4.0,0,15,0,3.75,13,1,0,0,0
543,4,R Vinay Kumar,3.0,0,23,1,7.66,6,1,1,0,1
544,5,B Akhil,1.0,0,4,0,4.0,3,0,0,0,0
545,0,S Sreesanth,4.0,0,29,1,7.25,11,5,0,0,0
546,1,VRV Singh,4.0,0,40,1,10.0,6,5,1,0,0
547,2,RR Powar,4.0,0,20,1,5.0,12,0,1,1,0
548,3,PP Chawla,4.0,0,31,0,7.75,13,1,3,0,0
549,4,Gagandeep Singh,3.0,0,33,1,11.0,6,3,2,0,0
550,5,Yuvraj Singh,1.0,0,18,0,18.0,0,0,2,0,0
551,0,RP Singh,3.3,0,37,0,10.57,4,4,1,1,0
552,1,DP Vijaykumar,2.0,0,24,0,12.0,5,3,1,0,0
553,2,Y Venugopal Rao,2.0,0,23,0,11.5,4,3,1,0,0
554,3,SB Styris,4.0,0,36,1,9.0,7,1,3,0,0
555,4,RG Sharma,4.0,0,25,1,6.25,7,2,0,1,0
556,5,PP Ojha,4.0,0,30,2,7.5,8,0,2,3,0
557,0,M Ntini,4.0,0,43,0,10.75,9,5,2,0,1
558,1,MS Gony,3.0,0,32,0,10.66,5,4,1,0,0
559,2,JA Morkel,4.0,0,35,2,8.75,6,5,0,0,0
560,3,M Muralitharan,4.0,0,31,0,7.75,8,2,1,1,0
561,4,L Balaji,3.0,0,45,0,15.0,2,4,3,0,0
562,5,SK Raina,2.0,0,20,1,10.0,2,0,2,0,0
563,0,Sohail Tanvir,4.0,0,33,3,8.25,11,4,1,1,1
564,1,YK Pathan,3.0,0,31,0,10.33,6,3,2,0,0
565,2,MM Patel,4.0,0,55,1,13.75,3,5,3,0,1
566,3,Pankaj Singh,4.0,0,30,0,7.5,9,3,1,1,0
567,4,SK Warne,4.0,0,35,2,8.75,8,2,2,1,0
568,5,D Salunkhe,1.0,0,14,0,14.0,1,2,0,0,1
569,0,GD McGrath,4.0,0,39,0,9.75,9,7,0,0,1
570,1,B Geeves,4.0,0,50,1,12.5,7,9,1,1,0
571,2,MF Maharoof,4.0,0,27,1,6.75,11,1,1,5,0
572,3,VY Mahesh,4.0,0,36,4,9.0,11,1,4,0,0
573,4,A Mishra,4.0,0,23,1,5.75,8,0,1,0,0
574,0,SM Pollock,3.0,0,33,0,11.0,8,4,2,0,0
575,1,A Nehra,3.5,0,30,1,7.82,8,5,0,0,0
576,2,A Nel,3.0,0,31,1,10.33,7,3,2,0,0
577,3,DS Kulkarni,3.0,0,26,0,8.66,6,3,1,0,0
578,4,DR Smith,3.0,0,22,2,7.33,7,3,0,1,0
579,5,ST Jayasuriya,4.0,0,35,0,8.75,4,2,1,0,0
580,0,A Kumble,4.0,0,33,1,8.25,12,2,2,1,0
581,1,DW Steyn,4.0,0,19,2,4.75,13,2,0,1,0
582,2,JH Kallis,1.2,0,19,0,14.25,1,2,1,1,0
583,3,V Kohli,3.4,0,25,2,6.81,6,0,1,1,1
584,4,R Vinay Kumar,4.0,0,27,3,6.75,17,4,1,0,1
585,5,B Akhil,3.0,0,39,0,13.0,5,5,2,0,0
586,0,WPUJC Vaas,4.0,0,36,1,9.0,10,7,0,0,0
587,1,RP Singh,3.0,0,15,0,5.0,9,2,0,0,0
588,2,SB Bangar,4.0,0,30,1,7.5,10,5,0,0,0
589,3,DP Vijaykumar,4.0,0,29,0,7.25,9,3,1,0,0
590,4,Y Venugopal Rao,1.0,0,18,0,18.0,0,2,1,0,0
591,5,DB Ravi Teja,2.0,0,19,1,9.5,3,0,2,0,0
592,6,LPC Silva,1.0,0,21,0,21.0,0,0,3,0,0
593,0,Umar Gul,4.0,0,23,4,5.75,14,1,1,2,0
594,1,I Sharma,4.0,0,49,0,12.25,8,7,0,3,0
595,2,BAW Mendis,4.0,0,24,1,6.0,9,3,0,0,0
596,3,AB Dinda,2.0,0,18,0,9.0,4,3,0,0,0
597,4,DJ Hussey,4.0,0,36,0,9.0,7,1,3,0,0
598,5,LR Shukla,2.0,0,23,0,11.5,1,2,1,1,0
599,0,IK Pathan,3.4,0,36,0,9.81,10,4,2,1,0
600,1,S Sreesanth,4.0,0,33,2,8.25,11,5,1,0,0
601,2,RR Powar,2.0,0,14,0,7.0,7,1,1,1,0
602,3,VRV Singh,4.0,0,28,2,7.0,11,4,0,2,0
603,4,PP Chawla,4.0,0,36,2,9.0,9,3,2,0,0
604,5,JR Hopes,2.0,0,23,1,11.5,4,0,3,0,0
605,0,Sohail Tanvir,4.0,0,14,4,3.5,15,1,0,1,0
606,1,SR Watson,3.0,0,30,0,10.0,9,4,1,1,1
607,2,Pankaj Singh,2.0,0,25,0,12.5,2,3,0,1,0
608,3,YK Pathan,3.0,0,9,0,3.0,10,0,0,0,0
609,4,SK Trivedi,4.0,0,31,2,7.75,7,3,0,2,0
610,5,SK Warne,4.0,0,30,1,7.5,8,3,0,1,0
611,0,SM Pollock,4.0,0,26,0,6.5,9,3,0,1,0
612,1,A Nehra,3.0,0,18,0,6.0,10,3,0,1,0
613,2,CRD Fernando,4.0,0,27,2,6.75,11,1,1,3,0
614,3,DR Smith,2.0,0,16,0,8.0,3,2,0,0,0
615,4,AM Nayar,1.0,0,4,0,4.0,2,0,0,0,0
616,5,RR Raje,4.0,0,37,1,9.25,6,2,1,0,1
617,6,ST Jayasuriya,2.0,0,8,0,4.0,5,0,0,0,0
618,0,M Ntini,4.0,0,24,1,6.0,13,2,1,1,0
619,1,MS Gony,4.0,0,21,1,5.25,14,3,0,0,0
620,2,JA Morkel,4.0,0,37,2,9.25,5,3,1,3,0
621,3,M Muralitharan,4.0,0,22,1,5.5,9,1,0,2,0
622,4,L Balaji,4.0,0,34,2,8.5,8,4,1,0,0
623,0,RP Singh,4.0,0,32,0,8.0,12,5,0,3,0
624,1,DP Vijaykumar,3.2,0,32,1,9.6,7,4,1,1,0
625,2,Shahid Afridi,3.0,0,19,0,6.33,9,1,1,2,0
626,3,PM Sarvesh Kumar,2.0,0,18,1,9.0,6,4,0,0,0
627,4,PP Ojha,4.0,0,28,1,7.0,9,1,1,2,0
628,5,SB Styris,3.0,0,16,0,5.33,6,1,0,0,0
629,0,SM Pollock,4.0,0,23,0,5.75,9,2,0,0,0
630,1,A Nehra,3.0,0,21,1,7.0,8,3,0,0,0
631,2,CRD Fernando,4.0,0,18,4,4.5,16,1,1,1,0
632,3,DS Kulkarni,3.0,0,34,0,11.33,5,3,1,4,1
633,4,DR Smith,4.0,0,26,3,6.5,11,2,0,1,0
634,0,A Kumble,4.0,0,45,0,11.25,5,5,2,0,0
635,1,DW Steyn,4.0,0,14,1,3.5,18,0,1,3,0
636,2,P Kumar,2.0,0,21,0,10.5,6,1,1,2,0
637,3,R Vinay Kumar,3.0,0,25,0,8.33,9,2,2,0,0
638,4,B Akhil,3.0,0,19,0,6.33,7,2,0,1,0
639,0,MM Patel,4.0,0,37,0,9.25,12,3,3,1,0
640,1,SR Watson,4.0,0,40,1,10.0,11,7,1,1,0
641,2,Pankaj Singh,3.0,0,48,0,16.0,3,4,3,1,1
642,3,D Salunkhe,3.0,0,23,0,7.66,7,2,1,0,0
643,4,SK Trivedi,4.0,0,48,0,12.0,7,3,4,0,0
644,5,YK Pathan,2.0,0,24,1,12.0,2,1,2,0,0
645,0,IK Pathan,4.0,0,10,1,2.5,17,1,0,0,0
646,1,S Sreesanth,3.0,0,44,1,14.66,5,5,3,1,0
647,2,JR Hopes,3.0,0,29,2,9.66,8,6,0,0,0
648,3,RR Powar,1.0,0,7,0,7.0,2,1,0,0,0
649,4,VRV Singh,4.0,0,32,0,8.0,7,4,0,0,0
650,5,PP Chawla,4.0,0,35,3,8.75,7,0,3,0,0
651,6,Yuvraj Singh,1.0,0,20,0,20.0,0,1,2,0,0
652,0,GD McGrath,4.0,0,38,0,9.5,12,6,1,1,0
653,1,Mohammad Asif,4.0,0,32,1,8.0,9,5,0,0,0
654,2,VY Mahesh,4.0,0,50,2,12.5,8,4,4,1,0
655,3,MF Maharoof,4.0,0,34,3,8.5,9,4,1,0,0
656,4,A Mishra,4.0,0,37,2,9.25,9,0,4,1,0
657,0,Sohail Tanvir,2.0,0,16,0,8.0,2,1,0,2,0
658,1,SR Watson,3.0,0,10,3,3.33,12,1,0,1,0
659,2,MM Patel,4.0,0,17,3,4.25,16,3,0,0,0
660,3,SK Trivedi,3.0,0,20,1,6.66,9,2,1,0,0
661,4,SK Warne,4.0,0,21,2,5.25,11,2,0,0,0
662,5,RA Jadeja,0.1,0,0,0,0.0,1,0,0,0,0
663,0,M Muralitharan,4.0,0,19,1,4.75,12,1,0,1,0
664,1,M Ntini,4.0,0,23,2,5.75,14,2,1,0,0
665,2,MS Gony,4.0,1,14,2,3.5,16,1,0,1,0
666,3,JA Morkel,4.0,0,27,2,6.75,12,3,1,0,0
667,4,L Balaji,4.0,0,27,0,6.75,10,4,0,0,0
668,0,IK Pathan,4.0,0,24,1,6.0,13,2,1,2,0
669,1,S Sreesanth,1.0,0,7,0,7.0,3,1,0,1,0
670,2,RR Powar,3.0,0,28,0,9.33,6,5,0,1,0
671,3,VRV Singh,2.0,0,14,0,7.0,6,1,1,0,0
672,4,JR Hopes,2.0,0,20,0,10.0,3,2,1,0,0
673,5,PP Chawla,2.5,0,23,0,8.11,6,2,1,0,0
674,0,Sohail Tanvir,4.0,0,40,1,10.0,6,4,1,1,0
675,1,SR Watson,4.0,0,29,1,7.25,11,2,1,1,1
676,2,MM Patel,2.0,0,14,0,7.0,3,1,0,0,0
677,3,YK Pathan,4.0,0,22,3,5.5,10,1,1,0,0
678,4,SK Trivedi,2.0,0,21,0,10.5,2,1,1,0,0
679,5,SK Warne,4.0,0,34,0,8.5,8,0,3,1,0
680,0,M Ntini,4.0,1,21,0,5.25,13,3,0,0,0
681,1,MS Gony,4.0,0,30,1,7.5,8,3,0,0,0
682,2,JA Morkel,4.0,0,25,2,6.25,11,1,0,3,2
683,3,L Balaji,4.0,0,42,0,10.5,7,5,1,1,0
684,4,M Muralitharan,4.0,0,39,2,9.75,8,0,4,0,0
